,0,1,2
80,1368.8887939453125,1356.9114990234375,1356.0079345703125
81,1374.0289306640625,1361.9798583984375,1361.1268310546875
82,1385.973876953125,1372.384765625,1370.4317626953125
83,1391.7081298828125,1379.1153564453125,1377.495849609375
84,1401.8731689453125,1388.2828369140625,1386.281982421875
85,1404.1961669921875,1390.8446044921875,1388.859619140625
86,1409.3270263671875,1395.55419921875,1393.33740234375
87,1409.422119140625,1396.072021484375,1394.1007080078125
88,1408.8160400390625,1395.36767578125,1393.469970703125
89,1402.6669921875,1389.79443359375,1388.3201904296875
90,1401.14892578125,1387.7021484375,1385.9312744140625
91,1407.567626953125,1393.318115234375,1390.72705078125
92,1412.1007080078125,1398.7093505859375,1396.49609375
93,1413.661376953125,1400.188720703125,1398.244140625
94,1409.7757568359375,1396.255126953125,1394.3404541015625
95,1409.396240234375,1395.61376953125,1393.44482421875
96,1414.548583984375,1400.3717041015625,1397.785400390625
97,1416.3546142578125,1402.7998046875,1400.5736083984375
98,1411.824951171875,1398.725830078125,1397.0828857421875
99,1406.135009765625,1392.666748046875,1390.91650390625
100,1395.0985107421875,1382.7916259765625,1381.73828125
101,1380.818115234375,1369.3359375,1369.169921875
102,1374.512451171875,1361.86083984375,1360.9952392578125
103,1378.3365478515625,1365.374267578125,1363.762451171875
104,1378.7550048828125,1367.3125,1366.6715087890625
105,1379.39404296875,1367.021240234375,1366.240478515625
106,1383.2310791015625,1369.90087890625,1368.1617431640625
107,1386.0950927734375,1373.8795166015625,1372.611572265625
108,1387.2220458984375,1374.9022216796875,1373.9488525390625
109,1384.1871337890625,1371.5750732421875,1370.46337890625
110,1377.3756103515625,1365.650634765625,1365.0672607421875
111,1376.9825439453125,1364.5108642578125,1363.5845947265625
112,1382.863525390625,1369.685791015625,1367.9739990234375
113,1393.013671875,1379.879150390625,1377.9520263671875
114,1402.158203125,1388.82421875,1386.84765625
115,1403.3739013671875,1390.31591796875,1388.61767578125
116,1406.2764892578125,1392.4949951171875,1390.3887939453125
117,1405.272705078125,1392.0821533203125,1390.213134765625
118,1402.0928955078125,1389.2650146484375,1387.8387451171875
119,1388.856689453125,1377.022705078125,1376.4862060546875
120,1380.23876953125,1367.7508544921875,1366.9593505859375
121,1371.5010986328125,1359.779541015625,1359.2423095703125
122,1366.2872314453125,1354.8785400390625,1354.686767578125
123,1363.7169189453125,1351.8798828125,1351.4378662109375
124,1360.05615234375,1348.7783203125,1348.5689697265625
125,1353.5189208984375,1342.89111328125,1343.3040771484375
126,1345.1322021484375,1334.484619140625,1335.0780029296875
127,1336.4371337890625,1326.120849609375,1326.8780517578125
128,1324.386474609375,1315.156005859375,1316.725830078125
129,1313.595458984375,1304.294921875,1306.073974609375
130,1314.20556640625,1303.7032470703125,1304.4300537109375
131,1317.0394287109375,1307.44189453125,1308.3470458984375
132,1324.022216796875,1313.9407958984375,1314.7847900390625
133,1325.5367431640625,1315.419921875,1316.2076416015625
134,1325.4322509765625,1315.5086669921875,1316.445556640625
135,1331.3487548828125,1320.43603515625,1320.6982421875
136,1326.243896484375,1317.0340576171875,1318.29296875
137,1324.25146484375,1314.24658203125,1315.4556884765625
138,1304.5379638671875,1296.6468505859375,1299.226806640625
139,1295.52880859375,1286.48486328125,1288.7122802734375
140,1289.5078125,1280.6329345703125,1282.47802734375
141,1303.81982421875,1293.49462890625,1294.1092529296875
142,1313.3797607421875,1304.0228271484375,1304.975830078125
143,1326.2147216796875,1315.6925048828125,1316.2166748046875
144,1321.87451171875,1312.72265625,1314.1007080078125
145,1327.0303955078125,1316.1798095703125,1316.7197265625
146,1322.27734375,1312.834228515625,1313.9248046875
147,1330.19580078125,1319.3048095703125,1319.6876220703125
148,1336.961669921875,1325.9609375,1325.8740234375
149,1345.3226318359375,1334.4547119140625,1334.4443359375
150,1355.272216796875,1343.454833984375,1342.89306640625
151,1358.23681640625,1347.0010986328125,1346.6817626953125
152,1348.703369140625,1338.910888671875,1339.91748046875
153,1344.334716796875,1332.9189453125,1333.18701171875
154,1329.2552490234375,1319.9783935546875,1321.2572021484375
155,1329.1461181640625,1318.54638671875,1319.334716796875
156,1329.6903076171875,1319.0169677734375,1319.3182373046875
157,1333.3155517578125,1323.1285400390625,1323.6883544921875
158,1349.8837890625,1337.44482421875,1336.520751953125
159,1358.9658203125,1347.592529296875,1346.867919921875
160,1372.823486328125,1360.474853515625,1359.43359375
161,1373.2435302734375,1361.522216796875,1360.8577880859375
162,1368.5804443359375,1357.226806640625,1357.0733642578125
163,1362.511474609375,1350.93212890625,1350.7393798828125
164,1353.653564453125,1342.868896484375,1343.1309814453125
165,1350.2034912109375,1339.05712890625,1339.203369140625
166,1344.2657470703125,1333.708251953125,1334.140380859375
167,1351.809326171875,1339.720458984375,1339.105224609375
168,1354.22021484375,1343.2420654296875,1342.991943359375
169,1363.895263671875,1351.816650390625,1351.1072998046875
170,1369.40673828125,1357.2176513671875,1356.2064208984375
171,1376.1646728515625,1363.9075927734375,1362.83251953125
172,1373.876708984375,1362.40380859375,1361.9876708984375
173,1366.2762451171875,1354.94140625,1354.92333984375
174,1354.0941162109375,1343.279052734375,1343.6676025390625
175,1347.3475341796875,1336.328125,1336.5975341796875
176,1353.081298828125,1340.9744873046875,1340.24560546875
177,1369.5478515625,1356.7374267578125,1355.0906982421875
178,1382.21044921875,1369.9830322265625,1368.6533203125
179,1386.905517578125,1374.5372314453125,1373.477294921875
180,1383.494873046875,1371.1556396484375,1370.211669921875
181,1376.418212890625,1364.6466064453125,1364.1175537109375
182,1383.5877685546875,1369.98779296875,1368.1942138671875
183,1388.68017578125,1376.0203857421875,1374.3489990234375
184,1399.91943359375,1386.489990234375,1384.54345703125
185,1403.037841796875,1389.7569580078125,1387.8455810546875
186,1405.53564453125,1392.1241455078125,1390.196533203125
187,1407.2286376953125,1393.6416015625,1391.5833740234375
188,1407.439453125,1394.0567626953125,1392.1083984375
189,1407.78662109375,1394.295654296875,1392.3375244140625
190,1407.914306640625,1394.35400390625,1392.3226318359375
191,1412.4879150390625,1398.4010009765625,1395.941650390625
192,1416.6278076171875,1402.716552734375,1400.241455078125
193,1420.143798828125,1406.1507568359375,1403.7027587890625
194,1418.7967529296875,1405.0474853515625,1402.81982421875
195,1417.6483154296875,1403.70166015625,1401.4091796875
196,1411.496826171875,1398.3231201171875,1396.5428466796875
197,1412.47802734375,1398.3525390625,1396.0526123046875
198,1411.2579345703125,1397.7054443359375,1395.5294189453125
199,1413.180419921875,1399.507568359375,1397.374755859375
200,1413.1932373046875,1399.42138671875,1397.2239990234375
201,1408.5247802734375,1395.465087890625,1393.7703857421875
202,1409.033203125,1395.1356201171875,1393.0118408203125
203,1407.025634765625,1393.679443359375,1391.701416015625
204,1407.9954833984375,1394.5506591796875,1392.6226806640625
205,1419.254150390625,1404.09521484375,1400.8741455078125
206,1428.6497802734375,1414.2081298828125,1411.024169921875
207,1434.59521484375,1420.3697509765625,1417.629638671875
208,1435.8712158203125,1420.9591064453125,1417.9273681640625
209,1435.76806640625,1420.998291015625,1417.8817138671875
210,1447.72998046875,1431.602783203125,1427.46923828125
211,1457.0673828125,1441.382568359375,1437.226806640625
212,1463.31982421875,1447.6934814453125,1443.7823486328125
213,1463.000732421875,1447.2183837890625,1443.340087890625
214,1461.94140625,1446.0714111328125,1442.10107421875
215,1461.5179443359375,1445.7901611328125,1441.8739013671875
216,1461.7625732421875,1445.982177734375,1442.0614013671875
217,1460.1280517578125,1444.5509033203125,1440.7755126953125
218,1452.7803955078125,1437.9945068359375,1434.8699951171875
219,1444.4088134765625,1429.6212158203125,1426.715576171875
220,1443.758544921875,1428.1302490234375,1424.53271484375
221,1442.21484375,1427.6141357421875,1424.449951171875
222,1446.1143798828125,1430.8077392578125,1427.4000244140625
223,1445.7794189453125,1430.6512451171875,1427.2296142578125
224,1449.41259765625,1433.951171875,1430.30615234375
225,1455.5277099609375,1439.615478515625,1435.5576171875
226,1459.50927734375,1443.9033203125,1439.9674072265625
227,1460.2276611328125,1444.7176513671875,1440.994384765625
228,1452.6966552734375,1437.8671875,1434.737060546875
229,1443.7705078125,1429.0418701171875,1426.169677734375
230,1437.4791259765625,1422.6710205078125,1419.704833984375
231,1433.206787109375,1418.819580078125,1416.0496826171875
232,1437.072509765625,1421.845703125,1418.517822265625
233,1445.0838623046875,1429.4735107421875,1425.6048583984375
234,1454.7255859375,1439.08349609375,1435.091064453125
235,1458.9871826171875,1443.5059814453125,1439.722412109375
236,1449.5587158203125,1435.2725830078125,1432.5272216796875
237,1442.5855712890625,1427.4583740234375,1424.446044921875
238,1427.094970703125,1413.645751953125,1411.575927734375
239,1420.1063232421875,1406.1551513671875,1404.0704345703125
240,1414.8607177734375,1400.875,1398.561279296875
241,1414.2666015625,1400.5723876953125,1398.3480224609375
242,1415.2984619140625,1401.4783935546875,1399.2333984375
243,1421.579345703125,1406.8759765625,1403.94580078125
244,1419.951171875,1406.5902099609375,1404.4144287109375
245,1422.204833984375,1407.9031982421875,1405.451416015625
246,1423.8736572265625,1409.266357421875,1406.352294921875
247,1413.3031005859375,1401.039794921875,1399.7469482421875
248,1400.5919189453125,1387.9031982421875,1387.024658203125
249,1387.567626953125,1374.730712890625,1373.569580078125
250,1383.39892578125,1370.943115234375,1369.7919921875
251,1381.792724609375,1369.6241455078125,1368.7203369140625
252,1372.4111328125,1361.1556396484375,1361.0411376953125
253,1365.0601806640625,1353.334228515625,1353.115966796875
254,1361.853759765625,1350.0091552734375,1349.4637451171875
255,1374.291015625,1361.1422119140625,1359.4647216796875
256,1383.46435546875,1371.1253662109375,1369.694091796875
257,1392.75,1379.7681884765625,1378.213623046875
258,1401.4832763671875,1387.536376953125,1385.208984375
259,1405.8463134765625,1392.6654052734375,1390.6531982421875
260,1407.1751708984375,1393.9979248046875,1392.2841796875
261,1409.1114501953125,1395.0726318359375,1392.794189453125
262,1412.380859375,1398.516845703125,1396.0831298828125
263,1417.159912109375,1403.30224609375,1400.9193115234375
264,1416.0977783203125,1402.5364990234375,1400.4547119140625
265,1413.4185791015625,1399.752197265625,1397.7091064453125
266,1411.8245849609375,1398.0604248046875,1395.8939208984375
267,1413.67822265625,1399.7633056640625,1397.4122314453125
268,1417.256103515625,1403.22607421875,1400.738525390625
269,1419.85009765625,1405.8570556640625,1403.389892578125
270,1425.077392578125,1410.479736328125,1407.6025390625
271,1427.873779296875,1413.564453125,1410.75341796875
272,1426.8740234375,1412.9541015625,1410.54931640625
273,1422.25390625,1408.3428955078125,1406.108154296875
274,1425.258056640625,1410.3077392578125,1407.267333984375
275,1434.843017578125,1419.632080078125,1416.0321044921875
276,1439.2208251953125,1424.94775390625,1421.9981689453125
277,1444.421630859375,1428.9942626953125,1425.573486328125
278,1437.5865478515625,1423.43896484375,1420.7080078125
279,1434.876708984375,1420.3072509765625,1417.5914306640625
280,1427.2259521484375,1413.1763916015625,1410.7357177734375
281,1423.7423095703125,1409.611083984375,1407.1790771484375
282,1414.728759765625,1401.58154296875,1399.831787109375
283,1420.24365234375,1405.1611328125,1402.1929931640625
284,1437.193603515625,1421.1099853515625,1416.773681640625
285,1452.0185546875,1436.9853515625,1433.1466064453125
286,1464.6009521484375,1448.389892578125,1444.176513671875
287,1463.619140625,1447.987548828125,1444.052734375
288,1462.4627685546875,1446.8214111328125,1443.0462646484375
289,1461.569580078125,1445.6114501953125,1441.6199951171875
290,1465.9111328125,1449.518310546875,1445.0736083984375
291,1469.8502197265625,1453.7880859375,1449.454345703125
292,1472.4283447265625,1456.246826171875,1451.9627685546875
293,1472.7581787109375,1456.4306640625,1452.05859375
294,1472.9168701171875,1456.65576171875,1452.2890625
295,1476.9873046875,1460.2138671875,1455.4764404296875
296,1481.34912109375,1464.567138671875,1459.6866455078125
297,1487.81787109375,1470.67578125,1465.54150390625
298,1491.913330078125,1474.78125,1469.6048583984375
299,1494.383544921875,1477.213134765625,1472.0499267578125
300,1498.482177734375,1480.7882080078125,1475.25732421875
301,1499.4075927734375,1482.1671142578125,1476.841064453125
302,1504.2713623046875,1486.3316650390625,1480.6229248046875
303,1502.9588623046875,1485.689453125,1480.323974609375
304,1502.0028076171875,1484.6180419921875,1479.355712890625
305,1505.710693359375,1487.398681640625,1481.43212890625
306,1501.0908203125,1484.4190673828125,1479.3887939453125
307,1507.5059814453125,1489.021240234375,1483.0985107421875
308,1506.877685546875,1489.2052001953125,1483.4249267578125
309,1510.4005126953125,1492.642578125,1486.968505859375
310,1513.556396484375,1495.1787109375,1489.0936279296875
311,1514.589599609375,1496.6165771484375,1490.660888671875
312,1517.8277587890625,1499.5262451171875,1493.4384765625
313,1518.5711669921875,1500.3177490234375,1494.21484375
314,1519.943359375,1501.6163330078125,1495.470703125
315,1519.798095703125,1501.586669921875,1495.52099609375
316,1524.4205322265625,1505.4698486328125,1498.8865966796875
317,1518.7862548828125,1501.3885498046875,1495.768798828125
318,1513.0323486328125,1495.3341064453125,1489.9378662109375
319,1510.7181396484375,1492.236083984375,1486.1875
320,1499.619873046875,1483.425537109375,1478.764404296875
321,1500.0853271484375,1482.1318359375,1476.7723388671875
322,1502.560546875,1484.290771484375,1478.20703125
323,1509.5299072265625,1491.8489990234375,1485.9986572265625
324,1516.1474609375,1497.8717041015625,1491.8194580078125
325,1519.65185546875,1501.1063232421875,1494.7769775390625
326,1528.6630859375,1509.431396484375,1502.509765625
327,1535.1524658203125,1516.208984375,1509.3411865234375
328,1540.961181640625,1521.6500244140625,1514.6429443359375
329,1545.103515625,1525.4476318359375,1518.1531982421875
330,1549.8382568359375,1530.07373046875,1522.6134033203125
331,1551.5404052734375,1532.0528564453125,1524.7935791015625
332,1552.88671875,1533.0570068359375,1525.6585693359375
333,1556.0408935546875,1535.828125,1528.066162109375
334,1557.805419921875,1538.011962890625,1530.442626953125
335,1555.9986572265625,1536.4765625,1529.2491455078125
336,1551.44921875,1531.896240234375,1524.761962890625
337,1552.412353515625,1532.260498046875,1524.6434326171875
338,1548.5313720703125,1529.5804443359375,1522.6517333984375
339,1552.8798828125,1532.630615234375,1525.055908203125
340,1549.8333740234375,1530.51171875,1523.3065185546875
341,1556.8043212890625,1536.38232421875,1528.558837890625
342,1558.0458984375,1538.1925048828125,1530.53857421875
343,1563.9715576171875,1543.492919921875,1535.515869140625
344,1562.365234375,1542.5439453125,1534.9454345703125
345,1565.8028564453125,1545.1409912109375,1537.096435546875
346,1558.8406982421875,1539.5760498046875,1532.37060546875
347,1559.548095703125,1539.1856689453125,1531.5201416015625
348,1553.573974609375,1534.1253662109375,1526.8603515625
349,1557.8056640625,1537.4261474609375,1529.6424560546875
350,1560.768798828125,1540.5184326171875,1532.5947265625
351,1573.140625,1551.7652587890625,1543.010498046875
352,1582.080078125,1560.9320068359375,1552.0916748046875
353,1587.1153564453125,1566.095458984375,1557.4593505859375
354,1572.0528564453125,1552.9639892578125,1545.9132080078125
355,1570.74462890625,1549.1346435546875,1540.75244140625
356,1556.4267578125,1537.5870361328125,1530.521728515625
357,1552.548583984375,1533.1488037109375,1526.283935546875
358,1549.17529296875,1528.9962158203125,1521.470458984375
359,1552.7977294921875,1532.8470458984375,1525.1495361328125
360,1565.5086669921875,1544.59521484375,1536.2037353515625
361,1571.809814453125,1551.333251953125,1543.079345703125
362,1579.198486328125,1558.0526123046875,1549.469482421875
363,1579.6094970703125,1558.859375,1550.46826171875
364,1585.517822265625,1563.87255859375,1554.9237060546875
365,1589.3067626953125,1567.869384765625,1558.85791015625
366,1587.278564453125,1566.6690673828125,1558.3326416015625
367,1590.89599609375,1568.8087158203125,1559.64990234375
368,1597.634521484375,1575.315673828125,1565.5814208984375
369,1607.5863037109375,1585.3995361328125,1575.6405029296875
370,1616.82421875,1593.9381103515625,1583.7724609375
371,1622.7657470703125,1599.711181640625,1589.3101806640625
372,1624.3829345703125,1601.7718505859375,1591.6766357421875
373,1627.7496337890625,1604.390869140625,1593.8992919921875
374,1627.8697509765625,1604.853759765625,1594.4447021484375
375,1636.9605712890625,1612.8265380859375,1601.6444091796875
376,1644.8675537109375,1620.789794921875,1609.378662109375
377,1648.2890625,1624.70751953125,1613.68798828125
378,1655.7978515625,1630.7608642578125,1618.8638916015625
379,1657.3116455078125,1633.070068359375,1621.413330078125
380,1663.1214599609375,1638.3675537109375,1626.5032958984375
381,1657.6485595703125,1633.8453369140625,1622.6370849609375
382,1652.833251953125,1628.80126953125,1617.6763916015625
383,1647.2164306640625,1623.3173828125,1612.2427978515625
384,1650.038818359375,1625.5638427734375,1614.0260009765625
385,1647.5098876953125,1624.1121826171875,1613.202392578125
386,1650.0614013671875,1625.71630859375,1614.38671875
387,1638.1903076171875,1615.6832275390625,1605.5234375
388,1637.9127197265625,1613.90673828125,1603.0712890625
389,1629.7657470703125,1607.0521240234375,1596.7987060546875
390,1620.6429443359375,1598.80078125,1589.44677734375
391,1618.0264892578125,1594.74951171875,1584.602294921875
392,1623.957763671875,1600.2955322265625,1589.4088134765625
393,1633.041748046875,1609.8856201171875,1599.171875
394,1631.78857421875,1609.2498779296875,1599.2108154296875
395,1621.5096435546875,1599.22705078125,1589.6531982421875
396,1623.3258056640625,1599.4371337890625,1588.717041015625
397,1621.4920654296875,1599.2403564453125,1589.2218017578125
398,1631.093017578125,1607.3505859375,1596.60546875
399,1636.9464111328125,1613.02685546875,1601.8516845703125
400,1634.0638427734375,1611.740966796875,1601.67333984375
401,1614.4722900390625,1593.59033203125,1585.1107177734375
402,1599.13720703125,1576.9957275390625,1568.02734375
403,1580.3038330078125,1560.1883544921875,1552.251708984375
404,1582.8646240234375,1561.107421875,1552.30419921875
405,1587.650146484375,1565.8404541015625,1556.54541015625
406,1600.1170654296875,1577.972900390625,1568.33154296875
407,1604.129150390625,1582.4739990234375,1573.192138671875
408,1608.8865966796875,1586.2962646484375,1576.527099609375
409,1608.771484375,1586.6551513671875,1577.028076171875
410,1611.6055908203125,1589.22607421875,1579.5032958984375
411,1618.7073974609375,1595.3990478515625,1584.947509765625
412,1627.006591796875,1603.7249755859375,1593.0352783203125
413,1639.0167236328125,1615.02392578125,1603.8203125
414,1644.6854248046875,1620.9281005859375,1609.7891845703125
415,1657.709228515625,1632.4041748046875,1620.2098388671875
416,1665.8035888671875,1640.9417724609375,1628.7161865234375
417,1674.5771484375,1649.357177734375,1636.9827880859375
418,1674.009033203125,1649.1527099609375,1637.060546875
419,1675.0347900390625,1649.6461181640625,1637.277587890625
420,1678.044921875,1652.4129638671875,1639.728515625
421,1682.735595703125,1657.1434326171875,1644.39208984375
422,1687.34130859375,1661.484375,1648.56494140625
423,1687.6800537109375,1662.0811767578125,1649.3228759765625
424,1685.110595703125,1659.7349853515625,1647.2265625
425,1684.3681640625,1658.569580078125,1645.8216552734375
426,1684.2247314453125,1658.6004638671875,1645.85546875
427,1683.138916015625,1657.8677978515625,1645.4033203125
428,1682.1708984375,1656.623779296875,1644.0682373046875
429,1680.4166259765625,1655.0157470703125,1642.5035400390625
430,1689.535888671875,1662.84033203125,1649.3641357421875
431,1696.143798828125,1669.9942626953125,1656.5811767578125
432,1701.881591796875,1675.6077880859375,1662.2391357421875
433,1697.8731689453125,1672.0556640625,1659.0955810546875
434,1691.860595703125,1666.14892578125,1653.4075927734375
435,1690.16845703125,1664.0137939453125,1650.960205078125
436,1687.4329833984375,1661.9793701171875,1649.2874755859375
437,1686.9229736328125,1661.267333984375,1648.5814208984375
438,1686.6688232421875,1660.7703857421875,1647.8807373046875
439,1683.5908203125,1658.41455078125,1645.9727783203125
440,1672.421142578125,1648.319091796875,1636.870849609375
441,1661.3165283203125,1636.8818359375,1625.505126953125
442,1648.8076171875,1625.1981201171875,1614.309326171875
443,1647.37109375,1623.14599609375,1611.90478515625
444,1642.12646484375,1618.8629150390625,1608.147705078125
445,1647.48583984375,1622.9334716796875,1611.466796875
446,1651.191650390625,1626.895751953125,1615.298583984375
447,1654.103759765625,1630.1861572265625,1618.8984375
448,1643.051025390625,1620.3739013671875,1610.1907958984375
449,1636.20361328125,1612.4754638671875,1601.8763427734375
450,1631.16455078125,1607.8599853515625,1597.25048828125
451,1631.0733642578125,1608.1124267578125,1597.751708984375
452,1633.542236328125,1609.937744140625,1599.21044921875
453,1639.4720458984375,1615.390869140625,1604.142822265625
454,1645.730712890625,1621.86328125,1610.62255859375
455,1650.1185302734375,1626.0797119140625,1614.8031005859375
456,1657.7562255859375,1632.6888427734375,1620.65673828125
457,1667.296875,1642.049072265625,1629.6112060546875
458,1677.4312744140625,1651.9979248046875,1639.37109375
459,1679.869873046875,1654.7388916015625,1642.365478515625
460,1681.8140869140625,1656.1240234375,1643.4703369140625
461,1685.4454345703125,1659.4300537109375,1646.40576171875
462,1692.3011474609375,1666.0968017578125,1652.81396484375
463,1705.7611083984375,1678.374755859375,1664.1702880859375
464,1711.853271484375,1685.228515625,1671.319580078125
465,1711.7171630859375,1685.3740234375,1671.903076171875
466,1704.1422119140625,1677.925537109375,1664.72802734375
467,1696.588623046875,1670.5858154296875,1657.57568359375
468,1691.139404296875,1665.41015625,1652.6082763671875
469,1691.171875,1665.0072021484375,1651.915771484375
470,1688.4178466796875,1662.9515380859375,1650.2471923828125
471,1683.9801025390625,1658.7928466796875,1646.4639892578125
472,1685.0667724609375,1658.8447265625,1645.8448486328125
473,1685.1373291015625,1659.616455078125,1646.83203125
474,1682.2432861328125,1657.3665771484375,1645.2037353515625
475,1683.011962890625,1656.9266357421875,1644.095947265625
476,1675.5833740234375,1651.0330810546875,1639.025390625
477,1666.4647216796875,1642.4664306640625,1631.2177734375
478,1657.3687744140625,1632.863037109375,1621.44482421875
479,1667.0545654296875,1640.7666015625,1627.7998046875
480,1681.2314453125,1655.507080078125,1642.3841552734375
481,1697.3592529296875,1670.9381103515625,1657.4405517578125
482,1697.0816650390625,1671.4371337890625,1658.50146484375
483,1705.940185546875,1678.349365234375,1664.2088623046875
484,1713.491943359375,1686.197998046875,1671.794189453125
485,1728.0960693359375,1700.0908203125,1685.1614990234375
486,1734.4510498046875,1706.610595703125,1691.71533203125
487,1742.0211181640625,1713.380859375,1697.9735107421875
488,1741.13525390625,1713.32666015625,1698.3822021484375
489,1744.2890625,1715.6856689453125,1700.358642578125
490,1746.654052734375,1717.91796875,1702.3326416015625
491,1751.2847900390625,1722.5625,1706.906982421875
492,1758.2955322265625,1728.9195556640625,1712.7947998046875
493,1757.8446044921875,1729.276611328125,1713.6168212890625
494,1755.5572509765625,1726.941650390625,1711.4638671875
495,1753.4840087890625,1724.486572265625,1708.764892578125
496,1755.533203125,1726.44189453125,1710.5135498046875
497,1756.5224609375,1727.850341796875,1712.174560546875
498,1760.2470703125,1730.84521484375,1714.7501220703125
499,1750.837646484375,1723.186279296875,1708.24560546875
500,1756.931884765625,1726.95458984375,1710.7052001953125
501,1756.8389892578125,1727.96826171875,1711.9869384765625
502,1762.140380859375,1733.1558837890625,1717.249755859375
503,1767.5076904296875,1737.494873046875,1720.8934326171875
504,1773.674560546875,1743.68359375,1726.83447265625
505,1783.24462890625,1752.8280029296875,1735.6259765625
506,1784.857666015625,1754.941650390625,1738.056884765625
507,1783.75390625,1753.7098388671875,1736.892578125
508,1778.1259765625,1748.4722900390625,1731.95947265625
509,1781.5460205078125,1750.8646240234375,1733.656982421875
510,1787.216796875,1756.583251953125,1739.128662109375
511,1792.7252197265625,1762.2684326171875,1744.908203125
512,1794.8140869140625,1764.110595703125,1746.6661376953125
513,1796.1329345703125,1765.2061767578125,1747.57275390625
