,0,1,2,3,4,5,6
0,1208.8817138671875,1260.814453125,1235.103759765625,1237.0032958984375,1264.4425048828125,1254.575927734375,1214.7735595703125
1,1231.9239501953125,1271.0516357421875,1255.234619140625,1256.995849609375,1266.5489501953125,1265.517333984375,1244.89990234375
2,1236.6029052734375,1248.8868408203125,1253.3250732421875,1240.6497802734375,1253.2275390625,1270.8736572265625,1221.513427734375
3,1228.28466796875,1248.6888427734375,1246.913818359375,1237.3763427734375,1252.4036865234375,1264.285400390625,1218.69775390625
4,1210.3349609375,1222.9879150390625,1226.802978515625,1211.546142578125,1231.1610107421875,1247.8553466796875,1191.3980712890625
5,1204.50439453125,1220.8966064453125,1221.81298828125,1208.977294921875,1226.673583984375,1240.49609375,1192.2557373046875
6,1225.8343505859375,1233.052734375,1241.0819091796875,1232.8515625,1223.7720947265625,1243.4736328125,1235.2412109375
7,1211.7685546875,1209.9385986328125,1224.6134033203125,1207.27978515625,1211.2274169921875,1237.1651611328125,1199.4749755859375
8,1201.908447265625,1225.9195556640625,1221.0224609375,1217.300537109375,1218.9307861328125,1226.7073974609375,1216.8306884765625
9,1172.8538818359375,1206.833984375,1194.078857421875,1190.2877197265625,1205.8193359375,1206.2843017578125,1184.24267578125
10,1149.5155029296875,1222.808837890625,1180.2418212890625,1188.391357421875,1226.4468994140625,1200.1494140625,1171.2574462890625
11,1170.1019287109375,1252.8970947265625,1203.416015625,1223.019287109375,1241.96826171875,1209.099609375,1220.3846435546875
12,1204.5426025390625,1257.1314697265625,1230.822265625,1237.76904296875,1250.7506103515625,1239.6053466796875,1229.81689453125
13,1216.8465576171875,1278.1402587890625,1245.465087890625,1256.34033203125,1271.3072509765625,1254.7784423828125,1245.09130859375
14,1211.3536376953125,1254.9180908203125,1235.5283203125,1233.755615234375,1259.6884765625,1255.572021484375,1211.37548828125
15,1234.5675048828125,1274.6551513671875,1258.1470947265625,1261.1182861328125,1268.60986328125,1266.930419921875,1250.491455078125
16,1239.7498779296875,1267.865234375,1260.4293212890625,1257.5634765625,1264.742431640625,1271.4378662109375,1244.68701171875
17,1230.787353515625,1261.8411865234375,1252.115478515625,1245.76904296875,1267.47216796875,1272.4735107421875,1221.73828125
18,1223.177734375,1255.7130126953125,1244.7503662109375,1240.8304443359375,1257.077880859375,1260.5206298828125,1223.5704345703125
19,1237.356689453125,1251.7308349609375,1254.5909423828125,1244.856201171875,1251.7706298828125,1267.7576904296875,1231.031494140625
20,1239.0445556640625,1260.4261474609375,1258.028564453125,1253.267578125,1255.89990234375,1266.9647216796875,1243.894287109375
21,1220.69970703125,1235.069580078125,1237.732177734375,1224.2454833984375,1241.6451416015625,1257.467041015625,1204.208251953125
22,1227.9725341796875,1250.281982421875,1247.0247802734375,1243.3319091796875,1243.5947265625,1253.486083984375,1238.535888671875
23,1223.78857421875,1240.5654296875,1241.413330078125,1234.3846435546875,1236.100830078125,1249.679443359375,1228.435791015625
24,1207.6827392578125,1247.918212890625,1230.955078125,1230.1025390625,1248.014404296875,1245.6649169921875,1215.4512939453125
25,1204.9459228515625,1252.757080078125,1230.0421142578125,1234.924072265625,1246.89892578125,1238.99072265625,1227.22900390625
26,1209.6201171875,1253.580078125,1233.8375244140625,1235.5899658203125,1251.394775390625,1246.47705078125,1222.9349365234375
27,1202.845703125,1268.2969970703125,1232.3328857421875,1241.5797119140625,1267.0787353515625,1247.6439208984375,1224.0379638671875
28,1230.3775634765625,1274.79345703125,1254.9791259765625,1259.3951416015625,1268.8917236328125,1264.18115234375,1248.318603515625
29,1243.8197021484375,1276.0341796875,1265.567138671875,1265.5106201171875,1270.6419677734375,1274.5987548828125,1254.181396484375
30,1256.9034423828125,1284.81591796875,1277.7564697265625,1276.790771484375,1278.784912109375,1286.0489501953125,1265.122314453125
31,1250.748779296875,1274.925537109375,1270.5946044921875,1266.993408203125,1270.9583740234375,1280.6279296875,1254.3226318359375
32,1242.06298828125,1272.6566162109375,1263.4061279296875,1260.07666015625,1272.5374755859375,1277.869384765625,1242.16748046875
33,1236.1048583984375,1281.779541015625,1261.1082763671875,1265.26611328125,1277.7421875,1272.5296630859375,1250.42138671875
34,1247.720458984375,1283.783203125,1270.490234375,1271.1063232421875,1280.250244140625,1281.9102783203125,1255.7529296875
35,1262.00634765625,1297.882080078125,1284.9029541015625,1288.5174560546875,1289.0411376953125,1290.99072265625,1278.1258544921875
36,1265.3968505859375,1290.8516845703125,1285.7652587890625,1283.005126953125,1287.107666015625,1296.47900390625,1267.3436279296875
37,1259.9193115234375,1293.1005859375,1282.1419677734375,1281.790283203125,1290.08837890625,1294.15478515625,1264.345703125
38,1255.72216796875,1290.238037109375,1278.2237548828125,1277.770751953125,1288.193115234375,1291.28076171875,1259.4010009765625
39,1264.037109375,1299.099853515625,1286.7777099609375,1288.155029296875,1294.2991943359375,1297.140625,1272.073486328125
40,1281.1827392578125,1308.425048828125,1302.188232421875,1303.5347900390625,1298.7470703125,1307.1033935546875,1293.016357421875
41,1284.2626953125,1304.4005126953125,1303.5574951171875,1300.339599609375,1298.6898193359375,1312.167724609375,1285.4276123046875
42,1272.3311767578125,1303.263916015625,1294.1654052734375,1293.2955322265625,1300.3636474609375,1306.3941650390625,1274.1470947265625
43,1268.6534423828125,1303.6929931640625,1291.4576416015625,1292.3673095703125,1300.11962890625,1303.2298583984375,1273.8514404296875
44,1273.9305419921875,1311.7310791015625,1297.4881591796875,1300.49853515625,1306.368896484375,1307.7103271484375,1282.96435546875
45,1290.9007568359375,1323.590576171875,1313.4019775390625,1316.840087890625,1314.50341796875,1319.62451171875,1302.730224609375
46,1291.1376953125,1317.015625,1311.9664306640625,1310.33837890625,1312.956787109375,1322.9720458984375,1290.784912109375
47,1286.9813232421875,1316.86669921875,1308.761474609375,1307.5164794921875,1314.8594970703125,1322.1885986328125,1284.9649658203125
48,1289.3978271484375,1317.703369140625,1310.8052978515625,1310.3306884765625,1313.068603515625,1321.3614501953125,1291.32421875
49,1296.7384033203125,1319.5047607421875,1316.867431640625,1314.390625,1315.12353515625,1327.39794921875,1295.035400390625
50,1306.4970703125,1326.970947265625,1326.17138671875,1325.09521484375,1318.604736328125,1332.4964599609375,1310.09228515625
51,1304.5445556640625,1317.30810546875,1322.2872314453125,1316.2694091796875,1312.8828125,1332.1131591796875,1297.867919921875
52,1304.7161865234375,1324.794677734375,1324.27001953125,1322.6956787109375,1317.0191650390625,1331.1490478515625,1307.2626953125
53,1296.4501953125,1320.5615234375,1316.904296875,1315.61328125,1314.7957763671875,1326.0684814453125,1297.9090576171875
54,1290.9473876953125,1326.02001953125,1314.0665283203125,1315.939208984375,1321.95166015625,1325.82666015625,1294.4302978515625
55,1296.6353759765625,1335.3521728515625,1320.7225341796875,1326.2685546875,1327.01416015625,1328.37744140625,1308.8792724609375
56,1309.0059814453125,1338.523193359375,1330.97607421875,1332.7796630859375,1331.464111328125,1339.5054931640625,1313.60693359375
57,1308.1097412109375,1342.300537109375,1331.2423095703125,1333.7789306640625,1337.3074951171875,1342.3394775390625,1310.9073486328125
58,1321.172119140625,1344.64697265625,1341.8037109375,1341.7265625,1337.515869140625,1350.0302734375,1321.96728515625
59,1326.271728515625,1344.20166015625,1345.5902099609375,1343.6822509765625,1336.828125,1353.2117919921875,1324.62353515625
60,1319.5438232421875,1341.0745849609375,1339.689697265625,1336.5074462890625,1338.634765625,1352.705078125,1311.01416015625
61,1327.8858642578125,1348.0301513671875,1347.7716064453125,1347.534423828125,1339.082275390625,1353.9415283203125,1329.884521484375
62,1332.7044677734375,1343.4488525390625,1350.3187255859375,1346.0316162109375,1335.76318359375,1357.15478515625,1327.90625
63,1323.948486328125,1347.5654296875,1344.66357421875,1343.692138671875,1342.53662109375,1355.2015380859375,1320.5667724609375
64,1316.6981201171875,1343.193603515625,1338.0343017578125,1337.5313720703125,1338.972412109375,1349.50537109375,1313.8656005859375
65,1324.9654541015625,1348.779541015625,1345.734130859375,1345.900146484375,1341.6612548828125,1354.0897216796875,1325.4263916015625
66,1332.9674072265625,1357.2899169921875,1353.9637451171875,1355.6513671875,1347.992431640625,1360.22802734375,1336.7364501953125
67,1336.0245361328125,1354.5894775390625,1355.64208984375,1353.67236328125,1348.458984375,1364.8626708984375,1331.1702880859375
