,0
0,1261.9163445484305
1,1260.912604911613
2,1260.071485015795
3,1260.4330697149178
4,1260.155181715634
5,1260.0556849380237
6,1260.0292643724358
7,1238.2254161134133
8,1238.5488408240235
9,1238.8516656542768
10,1238.4043649609491
11,1238.9856846667917
12,1238.8392968085116
13,1238.726003495267
14,1218.4598537539346
15,1220.0419815670061
16,1219.4823101127633
17,1219.8814462053278
18,1220.4425959339687
19,1220.212838693771
20,1220.0524630928155
21,1217.5231941889729
22,1217.1714719877502
23,1217.586850820161
24,1218.1235357911414
25,1217.9786934294214
26,1217.8019969576176
27,1217.7455143582408
28,1194.9173216834804
29,1196.803629379455
30,1197.2454612818824
31,1196.9458212948184
32,1197.5554954396573
33,1197.3581550558388
34,1197.1786047778128
35,1190.6586351407918
36,1191.5860568518613
37,1191.3001449452943
38,1191.8906742067425
39,1191.907550600853
40,1191.6787562546085
41,1191.559607893142
42,1165.4001074330017
43,1166.961562969445
44,1167.5071729513247
45,1167.460118834553
46,1168.1870876435385
47,1167.8763548879626
48,1167.6866284544528
49,1160.8471908640363
50,1162.0155347171615
51,1161.95242368801
52,1162.7564926656862
53,1162.6659455367512
54,1162.4169046052748
55,1162.2757393331963
56,1190.7728498797778
57,1188.7807248011554
58,1189.4957021106795
59,1189.3576457069323
60,1187.930340569286
61,1188.046544065116
62,1188.110935710735
63,1192.785945855928
64,1193.1311762342643
65,1192.9074421451326
66,1191.4878879149123
67,1191.4506203602516
68,1191.5530670167293
69,1191.457976672046
70,1242.1777257337128
71,1238.3009198143418
72,1236.5143955433657
73,1236.1807475895553
74,1234.341235634804
75,1234.732704049786
76,1234.931664748792
77,1240.3396656409332
78,1237.9872438000448
79,1237.5925493951077
80,1235.6770595515736
81,1236.034315271432
82,1236.2856483665503
83,1236.305076948647
84,1241.3603702448097
85,1240.305877871236
86,1238.392766186553
87,1238.772471417155
88,1238.9211430215157
89,1238.997387772744
90,1238.971533896014
91,1254.5101518668819
92,1251.2818453514535
93,1251.3292177008486
94,1251.3208035875389
95,1250.8262178786708
96,1250.988908880161
97,1251.0820612357586
98,1254.7166269564727
99,1254.5089094615864
100,1254.36869351393
101,1253.8060722265086
102,1253.8393731562398
103,1253.9972895600306
104,1253.9341479162408
105,1260.1819315410717
106,1259.554978638193
107,1258.8000133891026
108,1258.7379252369542
109,1258.6455872160936
110,1258.6726687176408
111,1258.6561437467838
112,1236.4005412873378
113,1237.5887162820995
114,1238.1153140039955
115,1238.4429046110463
116,1239.5687107596034
117,1239.1718246780913
118,1238.9372791682217
119,1254.39611757259
120,1253.5371070620613
121,1253.4108445933764
122,1254.2529361366232
123,1253.0475735703214
124,1253.0925533435227
125,1253.1253998665131
