,0,1,2,3,4,5,6
17,1234.4122314453125,1238.1041259765625,1234.0469970703125,1227.4931640625,1235.0875244140625,1231.6097412109375,1238.489013671875
18,1227.8809814453125,1231.7548828125,1227.3345947265625,1222.7591552734375,1230.8621826171875,1225.8037109375,1232.2109375
19,1225.2109375,1227.62158203125,1223.1385498046875,1217.240966796875,1226.2979736328125,1221.4237060546875,1228.0843505859375
20,1220.5325927734375,1222.769287109375,1218.5823974609375,1213.569091796875,1219.577392578125,1218.2857666015625,1224.21630859375
21,1215.197509765625,1218.77392578125,1214.7760009765625,1209.2139892578125,1217.8499755859375,1213.7852783203125,1220.3074951171875
22,1217.7232666015625,1217.844482421875,1215.3648681640625,1207.8463134765625,1217.3250732421875,1212.4786376953125,1224.2091064453125
23,1222.4178466796875,1223.178466796875,1219.72998046875,1210.502197265625,1217.7626953125,1215.16015625,1226.658935546875
24,1224.15771484375,1225.464599609375,1223.2806396484375,1212.6400146484375,1220.3565673828125,1217.904296875,1231.6785888671875
25,1232.20166015625,1232.9346923828125,1230.614990234375,1219.8831787109375,1227.9302978515625,1223.53857421875,1239.236083984375
26,1239.5401611328125,1240.735595703125,1237.63525390625,1225.4761962890625,1233.3741455078125,1229.53076171875,1244.44873046875
27,1238.8621826171875,1242.1217041015625,1238.6173095703125,1228.9696044921875,1234.5062255859375,1232.85693359375,1244.66650390625
28,1246.65380859375,1247.8544921875,1244.43896484375,1235.0809326171875,1242.9029541015625,1238.21728515625,1250.5164794921875
29,1249.381103515625,1251.0826416015625,1246.6270751953125,1237.9666748046875,1243.5579833984375,1241.254150390625,1250.6756591796875
30,1253.4168701171875,1253.7867431640625,1250.4344482421875,1241.157470703125,1247.44921875,1244.7548828125,1255.6717529296875
31,1257.00341796875,1257.8614501953125,1254.1939697265625,1244.7618408203125,1251.1717529296875,1247.3282470703125,1258.7445068359375
32,1258.9442138671875,1259.9544677734375,1256.6790771484375,1245.673095703125,1253.483642578125,1248.5701904296875,1261.574462890625
33,1259.917724609375,1261.5062255859375,1257.8841552734375,1247.8489990234375,1254.120849609375,1250.2410888671875,1262.638427734375
34,1264.199951171875,1265.32470703125,1261.4599609375,1251.0067138671875,1258.0089111328125,1253.4959716796875,1265.52587890625
35,1268.54638671875,1268.8978271484375,1265.053955078125,1255.1025390625,1260.345458984375,1257.555419921875,1269.1002197265625
36,1272.6546630859375,1273.384033203125,1269.3804931640625,1259.06103515625,1264.886474609375,1261.2430419921875,1272.4749755859375
37,1274.10986328125,1274.9923095703125,1271.359130859375,1260.90380859375,1267.1942138671875,1262.8563232421875,1274.93212890625
38,1275.2371826171875,1276.669677734375,1272.600341796875,1262.3489990234375,1268.9068603515625,1263.8756103515625,1275.5301513671875
39,1277.055419921875,1277.9490966796875,1273.892333984375,1263.641845703125,1269.8760986328125,1265.4376220703125,1276.8819580078125
40,1282.509033203125,1282.21923828125,1278.1640625,1267.894287109375,1273.0567626953125,1269.53955078125,1281.0504150390625
41,1287.240234375,1287.0606689453125,1283.0537109375,1271.930419921875,1277.147705078125,1273.5186767578125,1285.3348388671875
42,1288.979248046875,1289.460693359375,1285.79833984375,1274.3978271484375,1280.13671875,1275.586669921875,1288.3978271484375
43,1292.111328125,1292.6048583984375,1288.784423828125,1277.057861328125,1283.5355224609375,1277.7437744140625,1291.23681640625
44,1294.5582275390625,1295.219970703125,1290.93359375,1279.468505859375,1284.873291015625,1280.294921875,1292.6578369140625
45,1299.60546875,1299.338623046875,1295.14453125,1283.9381103515625,1288.59228515625,1284.748779296875,1296.7977294921875
46,1301.586181640625,1302.3162841796875,1297.6671142578125,1286.927978515625,1291.448486328125,1287.3900146484375,1298.03955078125
47,1300.9801025390625,1301.918701171875,1297.648193359375,1287.0484619140625,1292.7698974609375,1287.424072265625,1298.4661865234375
48,1301.0699462890625,1301.9000244140625,1297.242919921875,1287.2296142578125,1292.79150390625,1287.232421875,1297.7557373046875
49,1300.9012451171875,1301.5750732421875,1296.764404296875,1286.6893310546875,1291.9769287109375,1287.1729736328125,1296.914794921875
50,1302.6881103515625,1302.396484375,1297.9571533203125,1288.0240478515625,1292.6380615234375,1288.481689453125,1298.7274169921875
51,1304.74267578125,1304.6412353515625,1300.138427734375,1289.425537109375,1294.6304931640625,1289.6766357421875,1300.42138671875
52,1308.64111328125,1307.3829345703125,1303.6893310546875,1291.642333984375,1297.0899658203125,1291.92333984375,1305.29638671875
53,1312.682373046875,1312.1976318359375,1308.033203125,1295.4005126953125,1300.2196044921875,1295.1915283203125,1308.7376708984375
54,1315.562255859375,1315.410400390625,1311.5247802734375,1298.296875,1303.54345703125,1298.193603515625,1312.4034423828125
55,1320.2686767578125,1319.9522705078125,1315.7015380859375,1303.15234375,1307.5672607421875,1302.39892578125,1316.140380859375
56,1325.3446044921875,1324.9278564453125,1320.295166015625,1307.5496826171875,1311.8594970703125,1306.88134765625,1319.6351318359375
57,1325.20068359375,1325.8895263671875,1321.010986328125,1309.6341552734375,1313.0421142578125,1308.795166015625,1319.66259765625
58,1328.8018798828125,1328.2396240234375,1323.6729736328125,1312.199951171875,1317.1099853515625,1310.966064453125,1322.676513671875
59,1330.349853515625,1329.9664306640625,1324.8638916015625,1313.53564453125,1317.3056640625,1312.2901611328125,1322.9620361328125
60,1328.2169189453125,1328.7423095703125,1323.828857421875,1312.699951171875,1316.8895263671875,1311.7117919921875,1321.8489990234375
61,1330.9678955078125,1329.8897705078125,1325.4696044921875,1314.1907958984375,1318.974853515625,1312.7130126953125,1324.63037109375
62,1334.5030517578125,1333.38623046875,1328.420166015625,1316.1832275390625,1320.2637939453125,1314.818603515625,1326.5115966796875
63,1334.2547607421875,1333.85546875,1329.357666015625,1317.001220703125,1320.63525390625,1315.9339599609375,1327.886962890625
64,1335.3057861328125,1335.271484375,1330.6871337890625,1318.6685791015625,1323.3468017578125,1316.771484375,1329.115966796875
65,1338.042724609375,1337.2501220703125,1332.5257568359375,1319.942626953125,1324.6893310546875,1318.2352294921875,1330.8486328125
66,1340.1005859375,1339.38134765625,1334.3553466796875,1322.3304443359375,1325.21728515625,1320.763671875,1332.1397705078125
67,1342.3653564453125,1341.7020263671875,1336.8719482421875,1324.7418212890625,1328.3961181640625,1322.9990234375,1334.451904296875
68,1344.391845703125,1343.447509765625,1338.7611083984375,1326.49072265625,1330.4578857421875,1324.378662109375,1336.5693359375
69,1344.57763671875,1344.3328857421875,1339.3155517578125,1326.9444580078125,1330.9632568359375,1324.802978515625,1336.466796875
70,1346.2738037109375,1345.285888671875,1340.5897216796875,1328.2178955078125,1332.0458984375,1326.1424560546875,1338.370849609375
71,1347.8851318359375,1347.3358154296875,1342.107177734375,1330.038330078125,1333.34814453125,1327.709228515625,1338.8853759765625
72,1346.3616943359375,1346.37353515625,1341.317626953125,1329.4310302734375,1333.2169189453125,1327.33935546875,1338.1015625
73,1341.0089111328125,1342.4195556640625,1336.894287109375,1326.6104736328125,1330.627685546875,1324.1649169921875,1333.108642578125
74,1340.4410400390625,1339.99609375,1334.791259765625,1324.383056640625,1329.32470703125,1322.299560546875,1331.8929443359375
75,1342.723876953125,1341.046875,1335.5784912109375,1325.09619140625,1327.7955322265625,1323.288818359375,1332.4671630859375
76,1343.2398681640625,1342.0072021484375,1337.1142578125,1325.3592529296875,1328.7225341796875,1323.87158203125,1334.1568603515625
77,1342.0572509765625,1341.4072265625,1337.1363525390625,1324.8824462890625,1329.5118408203125,1322.7110595703125,1335.3157958984375
78,1349.6185302734375,1346.776123046875,1342.8115234375,1328.3438720703125,1333.726806640625,1325.939208984375,1341.9327392578125
79,1354.115234375,1352.5841064453125,1347.728515625,1333.012451171875,1335.17431640625,1330.9197998046875,1345.2291259765625
80,1359.4012451171875,1357.920166015625,1353.7794189453125,1338.9244384765625,1341.923095703125,1336.55908203125,1351.7274169921875
81,1366.1689453125,1364.6029052734375,1359.918212890625,1345.46435546875,1348.56298828125,1341.93603515625,1356.9305419921875
82,1371.9580078125,1370.152099609375,1365.23095703125,1350.20166015625,1352.998779296875,1346.97021484375,1361.40234375
83,1374.36376953125,1373.361572265625,1368.140869140625,1354.515380859375,1355.8577880859375,1350.909423828125,1363.557861328125
84,1377.154052734375,1376.1168212890625,1370.8780517578125,1357.3824462890625,1360.3978271484375,1353.3489990234375,1365.7052001953125
85,1375.494873046875,1375.11328125,1369.4542236328125,1357.0655517578125,1359.4566650390625,1352.954833984375,1363.69091796875
86,1376.0323486328125,1374.773193359375,1369.254150390625,1357.044189453125,1359.8804931640625,1353.0711669921875,1363.67919921875
87,1380.5048828125,1377.5599365234375,1372.2265625,1359.518310546875,1361.440673828125,1355.52685546875,1367.0599365234375
88,1381.2379150390625,1379.5135498046875,1374.0838623046875,1360.5950927734375,1362.506103515625,1356.65234375,1368.140625
89,1378.26904296875,1377.57421875,1372.7611083984375,1359.2401123046875,1362.6131591796875,1354.9954833984375,1367.7392578125
90,1378.9041748046875,1377.7716064453125,1372.5732421875,1359.1572265625,1363.020751953125,1354.4527587890625,1367.5035400390625
91,1380.9912109375,1379.2305908203125,1373.5841064453125,1360.1722412109375,1362.2578125,1356.1724853515625,1367.9442138671875
92,1384.357666015625,1382.0645751953125,1376.633056640625,1363.5848388671875,1364.503662109375,1359.6171875,1370.9927978515625
93,1385.25439453125,1383.836669921875,1378.45751953125,1365.1414794921875,1367.4263916015625,1360.6522216796875,1372.267578125
94,1380.8856201171875,1380.7030029296875,1375.3975830078125,1362.3685302734375,1365.79736328125,1357.751708984375,1369.3956298828125
95,1379.578125,1378.67529296875,1373.1875,1360.6995849609375,1364.09423828125,1356.07861328125,1367.508056640625
96,1375.8680419921875,1375.886474609375,1369.5126953125,1358.1934814453125,1360.2080078125,1354.10205078125,1362.4478759765625
97,1366.0643310546875,1367.5760498046875,1361.2750244140625,1351.876953125,1354.5147705078125,1348.225830078125,1354.149658203125
98,1362.744873046875,1361.8995361328125,1356.177490234375,1347.1666259765625,1351.3824462890625,1343.32421875,1350.6976318359375
99,1364.10107421875,1361.3660888671875,1355.52734375,1344.8955078125,1347.845947265625,1341.744384765625,1350.2177734375
100,1356.1368408203125,1356.23095703125,1350.6563720703125,1339.68505859375,1342.1080322265625,1337.220703125,1345.2559814453125
101,1350.958740234375,1350.8756103515625,1346.525634765625,1335.1175537109375,1340.962646484375,1331.9434814453125,1343.60791015625
102,1356.2523193359375,1353.5723876953125,1348.7752685546875,1335.71142578125,1340.813232421875,1332.4769287109375,1346.270263671875
103,1356.6732177734375,1355.6282958984375,1350.09619140625,1336.7716064453125,1338.30859375,1334.7899169921875,1345.9622802734375
104,1354.3017578125,1354.535400390625,1349.8546142578125,1337.7069091796875,1340.669921875,1335.1632080078125,1346.5299072265625
105,1356.88916015625,1356.0263671875,1351.13427734375,1338.7705078125,1343.970947265625,1335.2054443359375,1347.847412109375
106,1354.4698486328125,1354.496826171875,1348.6922607421875,1336.6805419921875,1339.7841796875,1334.06494140625,1344.0965576171875
107,1353.2615966796875,1352.7420654296875,1347.490966796875,1336.5498046875,1339.117919921875,1334.179443359375,1343.7117919921875
108,1358.9482421875,1356.4849853515625,1351.4383544921875,1339.625244140625,1343.08251953125,1336.6463623046875,1347.9056396484375
109,1361.8099365234375,1359.505859375,1354.61279296875,1341.1136474609375,1343.9937744140625,1338.517822265625,1350.952392578125
110,1363.09912109375,1361.5440673828125,1357.2349853515625,1343.093505859375,1346.34521484375,1340.125732421875,1354.3475341796875
111,1365.4486083984375,1364.501708984375,1359.897216796875,1345.363037109375,1349.621337890625,1341.745849609375,1356.6087646484375
112,1369.7620849609375,1368.07763671875,1363.238037109375,1348.6778564453125,1351.7513427734375,1345.284912109375,1359.8079833984375
113,1373.4185791015625,1372.256591796875,1366.7431640625,1353.2236328125,1354.6043701171875,1349.738037109375,1361.859130859375
114,1372.832763671875,1372.6319580078125,1367.1595458984375,1354.5211181640625,1356.8856201171875,1350.881591796875,1361.637939453125
115,1367.0968017578125,1368.1463623046875,1362.3048095703125,1351.4117431640625,1354.7650146484375,1347.3465576171875,1356.26806640625
116,1363.9609375,1363.6817626953125,1357.8482666015625,1347.450927734375,1351.4615478515625,1343.7799072265625,1352.3072509765625
117,1359.6639404296875,1359.3978271484375,1353.0411376953125,1343.6304931640625,1345.857177734375,1340.5120849609375,1346.930419921875
118,1352.481689453125,1352.8597412109375,1347.0120849609375,1337.7694091796875,1341.23974609375,1335.133056640625,1341.4359130859375
119,1347.4410400390625,1346.982421875,1341.750244140625,1332.2945556640625,1337.0489501953125,1329.43212890625,1337.814697265625
120,1343.22705078125,1342.9150390625,1337.4072265625,1326.9610595703125,1331.7857666015625,1324.5740966796875,1333.454345703125
121,1334.619140625,1335.7593994140625,1330.3515625,1320.4697265625,1324.6239013671875,1318.7723388671875,1326.872802734375
122,1329.070556640625,1330.0706787109375,1324.8072509765625,1315.6082763671875,1320.9288330078125,1313.7637939453125,1322.080322265625
123,1324.5262451171875,1325.224365234375,1319.5806884765625,1310.6131591796875,1315.6082763671875,1309.2464599609375,1316.726318359375
124,1314.990478515625,1317.1097412109375,1311.2423095703125,1303.4765625,1307.818603515625,1302.8201904296875,1308.155517578125
125,1306.1158447265625,1308.1151123046875,1302.69189453125,1295.8359375,1301.7393798828125,1295.2860107421875,1300.790283203125
126,1305.4720458984375,1304.6639404296875,1299.6661376953125,1291.7008056640625,1297.7806396484375,1291.4771728515625,1299.20849609375
127,1302.77685546875,1302.6024169921875,1297.489990234375,1288.345703125,1292.731689453125,1288.9234619140625,1296.638427734375
128,1298.825927734375,1299.2808837890625,1295.3753662109375,1285.2769775390625,1291.2137451171875,1285.869140625,1296.3673095703125
129,1299.253173828125,1299.433349609375,1295.4969482421875,1284.498046875,1291.6282958984375,1284.328125,1297.1136474609375
130,1299.3831787109375,1299.9307861328125,1295.49658203125,1283.830078125,1289.72412109375,1284.3695068359375,1296.52099609375
131,1303.2972412109375,1302.800048828125,1298.6895751953125,1287.461181640625,1291.751953125,1288.1053466796875,1300.2906494140625
132,1303.582763671875,1305.0172119140625,1300.061767578125,1289.5111083984375,1294.15771484375,1289.66259765625,1299.638916015625
133,1300.5611572265625,1301.9906005859375,1297.6663818359375,1287.5792236328125,1293.6412353515625,1287.88134765625,1298.3336181640625
134,1293.4671630859375,1296.8226318359375,1291.152587890625,1283.40234375,1288.9622802734375,1283.24658203125,1290.1177978515625
135,1287.831787109375,1289.8477783203125,1284.6085205078125,1277.388427734375,1283.8892822265625,1278.329833984375,1284.5689697265625
136,1285.7496337890625,1286.345458984375,1280.8984375,1274.8336181640625,1279.305908203125,1275.7598876953125,1280.9998779296875
137,1289.3968505859375,1287.69189453125,1283.4404296875,1274.3709716796875,1280.2926025390625,1276.028076171875,1284.7958984375
138,1287.380859375,1287.3125,1283.51416015625,1273.3045654296875,1278.5023193359375,1274.5418701171875,1285.502685546875
139,1289.808837890625,1289.4600830078125,1286.628173828125,1273.6856689453125,1282.0849609375,1274.5958251953125,1290.3060302734375
140,1289.30029296875,1290.826416015625,1286.7999267578125,1274.5589599609375,1280.599365234375,1275.1402587890625,1289.2821044921875
141,1295.638671875,1295.523193359375,1291.691650390625,1279.260009765625,1285.0721435546875,1280.39453125,1294.3922119140625
142,1299.2119140625,1300.1004638671875,1295.117919921875,1284.7784423828125,1287.863525390625,1285.3822021484375,1295.6160888671875
143,1304.09765625,1303.7498779296875,1299.6473388671875,1288.4515380859375,1293.8787841796875,1289.206787109375,1300.687255859375
144,1309.615478515625,1308.434326171875,1304.28076171875,1293.079345703125,1297.3809814453125,1292.9793701171875,1305.3931884765625
145,1313.7454833984375,1313.1622314453125,1309.0157470703125,1295.9957275390625,1301.390380859375,1296.116455078125,1309.3702392578125
146,1317.68212890625,1316.7100830078125,1313.1351318359375,1300.1207275390625,1304.6195068359375,1299.81005859375,1314.6517333984375
147,1324.2230224609375,1323.693359375,1319.364501953125,1305.755615234375,1310.74462890625,1304.8394775390625,1319.2950439453125
148,1319.3223876953125,1321.8048095703125,1316.802978515625,1305.0325927734375,1309.1097412109375,1304.407958984375,1315.3359375
149,1321.3145751953125,1321.6728515625,1317.0595703125,1306.746337890625,1311.9959716796875,1305.6104736328125,1316.6590576171875
150,1319.5543212890625,1321.005859375,1314.689208984375,1305.802001953125,1309.4197998046875,1304.8267822265625,1311.358642578125
151,1314.64501953125,1315.3428955078125,1310.2608642578125,1301.7806396484375,1306.0631103515625,1301.830322265625,1308.599609375
152,1315.7720947265625,1314.95556640625,1310.04248046875,1301.51708984375,1306.360107421875,1300.5380859375,1309.0560302734375
153,1313.4317626953125,1313.3583984375,1308.52734375,1297.7086181640625,1303.546630859375,1297.579345703125,1307.28125
154,1316.7664794921875,1314.5103759765625,1311.1566162109375,1299.16552734375,1304.0899658203125,1298.968994140625,1312.968994140625
155,1324.791748046875,1323.1041259765625,1318.8990478515625,1304.9210205078125,1309.837890625,1304.07470703125,1318.9306640625
156,1328.2462158203125,1327.2169189453125,1323.754150390625,1308.7252197265625,1313.114501953125,1308.3685302734375,1324.6231689453125
157,1333.7652587890625,1333.5870361328125,1329.4371337890625,1315.52685546875,1319.65380859375,1313.78955078125,1329.2655029296875
158,1336.3079833984375,1336.9857177734375,1332.0794677734375,1318.572021484375,1323.1632080078125,1317.048828125,1330.2191162109375
159,1337.0029296875,1337.4232177734375,1332.2281494140625,1321.143310546875,1323.855712890625,1319.5343017578125,1330.0587158203125
160,1337.4327392578125,1338.0679931640625,1332.233154296875,1322.1939697265625,1325.7579345703125,1320.3887939453125,1328.4295654296875
161,1333.7855224609375,1334.0809326171875,1328.7005615234375,1319.3350830078125,1323.131103515625,1317.8736572265625,1325.5869140625
162,1330.0059814453125,1330.4439697265625,1324.978271484375,1315.899169921875,1320.463623046875,1314.1995849609375,1321.86376953125
163,1330.9578857421875,1329.2908935546875,1324.68017578125,1313.9329833984375,1319.085205078125,1312.7293701171875,1323.2484130859375
164,1330.2760009765625,1329.640625,1324.6612548828125,1313.43310546875,1317.086181640625,1312.20556640625,1322.65283203125
165,1331.2391357421875,1330.2874755859375,1326.2913818359375,1313.54833984375,1318.865478515625,1312.4847412109375,1325.6650390625
166,1335.841064453125,1334.38623046875,1330.1483154296875,1317.0528564453125,1321.4461669921875,1315.290771484375,1329.6151123046875
167,1340.8863525390625,1339.6817626953125,1335.18212890625,1320.94873046875,1325.02392578125,1319.552734375,1333.7557373046875
168,1340.140869140625,1340.734130859375,1335.963623046875,1323.3323974609375,1326.2801513671875,1321.5904541015625,1333.907958984375
169,1339.9996337890625,1340.889404296875,1335.841552734375,1324.1099853515625,1329.0262451171875,1321.866943359375,1333.1622314453125
170,1336.7646484375,1337.8333740234375,1332.0703125,1322.05615234375,1325.8333740234375,1320.0653076171875,1328.5936279296875
171,1334.4981689453125,1334.8287353515625,1329.0494384765625,1319.9755859375,1323.530517578125,1318.4656982421875,1325.467529296875
172,1336.76025390625,1334.917236328125,1329.81298828125,1320.13232421875,1323.6925048828125,1318.6669921875,1327.31689453125
173,1342.4864501953125,1339.27734375,1334.8548583984375,1322.5313720703125,1326.33203125,1321.0489501953125,1333.1063232421875
174,1343.212158203125,1341.8115234375,1337.809814453125,1323.6561279296875,1327.76708984375,1321.9827880859375,1336.3714599609375
175,1343.7154541015625,1343.439453125,1339.6983642578125,1324.918701171875,1330.5181884765625,1322.591064453125,1338.9443359375
176,1347.3365478515625,1347.0003662109375,1342.3531494140625,1328.1253662109375,1332.6666259765625,1325.5706787109375,1340.6876220703125
177,1349.003662109375,1349.328369140625,1343.71875,1331.2117919921875,1333.492919921875,1329.17724609375,1340.206298828125
178,1356.4949951171875,1354.225830078125,1349.302490234375,1337.363525390625,1339.493896484375,1335.1134033203125,1346.48828125
179,1362.0831298828125,1360.0679931640625,1354.6953125,1342.1483154296875,1344.279541015625,1339.302490234375,1350.3690185546875
180,1362.8837890625,1361.241943359375,1356.914306640625,1342.9632568359375,1346.593505859375,1340.2379150390625,1353.74951171875
181,1365.5914306640625,1364.1197509765625,1359.6260986328125,1345.5477294921875,1349.3914794921875,1341.82373046875,1356.6275634765625
182,1369.28564453125,1367.86083984375,1362.928955078125,1348.02294921875,1351.6558837890625,1344.6566162109375,1359.117919921875
183,1372.18017578125,1370.8275146484375,1365.7156982421875,1352.0113525390625,1353.5009765625,1348.6300048828125,1361.619384765625
184,1376.26318359375,1374.982421875,1369.6295166015625,1356.1708984375,1358.58203125,1352.3226318359375,1364.4822998046875
185,1377.0528564453125,1375.8475341796875,1370.5609130859375,1357.477783203125,1359.865234375,1353.5457763671875,1365.3568115234375
186,1378.6322021484375,1377.15673828125,1371.806396484375,1358.8125,1361.4490966796875,1354.646728515625,1366.4302978515625
187,1381.595458984375,1379.3509521484375,1374.1317138671875,1360.64404296875,1363.03662109375,1356.5428466796875,1368.9210205078125
188,1383.811767578125,1381.819580078125,1376.55322265625,1362.7987060546875,1364.732666015625,1358.5831298828125,1371.0477294921875
189,1385.0120849609375,1383.3802490234375,1378.321044921875,1364.228515625,1366.822021484375,1359.8165283203125,1372.899169921875
190,1385.34423828125,1384.140380859375,1378.8662109375,1365.05517578125,1367.714599609375,1360.3572998046875,1373.185791015625
191,1386.53271484375,1385.078857421875,1379.6285400390625,1366.0120849609375,1368.4495849609375,1361.4190673828125,1373.698974609375
192,1384.801025390625,1384.2286376953125,1378.31494140625,1365.8074951171875,1367.4937744140625,1361.2681884765625,1371.511962890625
193,1385.719970703125,1383.9356689453125,1378.5042724609375,1366.016845703125,1368.5374755859375,1361.49365234375,1372.4163818359375
194,1386.10009765625,1384.3623046875,1378.558349609375,1366.1329345703125,1368.0211181640625,1361.47412109375,1371.9141845703125
195,1384.2293701171875,1382.875,1377.472412109375,1364.50732421875,1367.099853515625,1360.2010498046875,1371.2056884765625
196,1383.4466552734375,1381.9364013671875,1376.6868896484375,1363.89306640625,1366.634765625,1359.203369140625,1371.010986328125
197,1381.4588623046875,1380.7421875,1375.0394287109375,1362.093017578125,1365.1517333984375,1357.5943603515625,1368.6143798828125
198,1380.6551513671875,1379.149658203125,1373.824951171875,1361.242431640625,1363.6650390625,1357.0516357421875,1368.3367919921875
199,1381.8023681640625,1380.2806396484375,1374.517578125,1362.073974609375,1364.2386474609375,1357.6602783203125,1368.2476806640625
200,1379.9705810546875,1378.801513671875,1373.3612060546875,1360.655517578125,1363.190185546875,1356.624755859375,1367.36572265625
201,1385.93896484375,1382.27734375,1377.572265625,1363.870849609375,1366.47802734375,1359.4051513671875,1373.14892578125
202,1391.9281005859375,1388.7427978515625,1383.4833984375,1368.1392822265625,1369.8175048828125,1363.64453125,1377.7589111328125
203,1390.7127685546875,1389.5513916015625,1384.7994384765625,1369.37939453125,1371.30908203125,1364.93896484375,1379.35595703125
204,1395.044921875,1393.058349609375,1388.351318359375,1373.2152099609375,1376.4476318359375,1367.6351318359375,1383.3133544921875
205,1400.74609375,1398.3038330078125,1392.5947265625,1377.251220703125,1378.8536376953125,1371.9869384765625,1385.9752197265625
206,1408.2349853515625,1404.461669921875,1399.213623046875,1383.958984375,1383.532958984375,1379.0030517578125,1392.919189453125
207,1415.9937744140625,1412.5472412109375,1407.2259521484375,1391.5340576171875,1391.7652587890625,1385.497314453125,1399.887939453125
208,1417.8118896484375,1415.508056640625,1410.50732421875,1393.9608154296875,1395.7957763671875,1387.6060791015625,1403.0787353515625
209,1419.9288330078125,1417.71142578125,1412.493896484375,1396.5325927734375,1398.1170654296875,1389.604736328125,1405.0791015625
210,1424.6387939453125,1421.9586181640625,1416.065673828125,1400.31640625,1401.0330810546875,1393.497802734375,1407.4810791015625
211,1426.5718994140625,1424.1964111328125,1418.0787353515625,1403.4566650390625,1402.6414794921875,1396.8099365234375,1408.7369384765625
212,1428.320556640625,1425.8397216796875,1419.941162109375,1405.694091796875,1406.111328125,1398.532958984375,1410.3712158203125
213,1427.7730712890625,1425.4217529296875,1419.47900390625,1405.2220458984375,1406.27880859375,1397.8663330078125,1409.7933349609375
214,1423.1597900390625,1421.9598388671875,1415.73486328125,1402.1031494140625,1403.2108154296875,1394.962890625,1405.6414794921875
215,1418.4833984375,1417.3018798828125,1411.116943359375,1398.4183349609375,1399.92431640625,1391.4505615234375,1401.3665771484375
216,1419.5823974609375,1416.4757080078125,1410.3585205078125,1397.537353515625,1398.67041015625,1390.75244140625,1401.1810302734375
217,1417.16748046875,1415.0213623046875,1408.5740966796875,1395.6290283203125,1395.8182373046875,1389.3099365234375,1398.6236572265625
218,1414.1016845703125,1411.8797607421875,1406.482421875,1393.046142578125,1394.8370361328125,1386.7227783203125,1398.1068115234375
219,1414.2012939453125,1411.615478515625,1406.02587890625,1392.0174560546875,1394.3443603515625,1385.1785888671875,1397.8851318359375
220,1414.80712890625,1412.031494140625,1406.4002685546875,1391.4005126953125,1392.9385986328125,1385.2861328125,1398.3515625
221,1417.7747802734375,1414.5850830078125,1409.1484375,1394.2701416015625,1394.5645751953125,1388.021484375,1401.498779296875
222,1421.1986083984375,1418.4066162109375,1412.8409423828125,1397.3187255859375,1398.418701171875,1390.7008056640625,1404.4791259765625
223,1420.805908203125,1418.78076171875,1413.283447265625,1398.003662109375,1399.0791015625,1391.3133544921875,1404.951171875
224,1419.2086181640625,1418.0367431640625,1412.069580078125,1397.7662353515625,1399.1533203125,1390.7918701171875,1402.9737548828125
225,1416.517822265625,1415.381103515625,1409.1201171875,1395.919921875,1397.1700439453125,1389.2442626953125,1399.6597900390625
226,1415.0504150390625,1413.197509765625,1406.775390625,1394.6014404296875,1395.22705078125,1388.1195068359375,1397.2161865234375
227,1412.042236328125,1410.305908203125,1403.8812255859375,1391.92626953125,1392.8472900390625,1385.7008056640625,1394.1083984375
