,0
449,1571.89453125
450,1543.6109619140625
451,1548.4188232421875
452,1551.8663330078125
453,1546.2825927734375
454,1553.58544921875
455,1567.906982421875
456,1570.0618896484375
457,1570.1591796875
458,1588.0133056640625
459,1601.3052978515625
460,1606.8779296875
461,1600.6875
462,1605.6414794921875
463,1616.072265625
464,1623.8563232421875
465,1646.4835205078125
466,1643.0115966796875
467,1629.46142578125
468,1620.680419921875
469,1615.876953125
470,1610.8272705078125
471,1617.2349853515625
472,1609.7203369140625
473,1598.661865234375
474,1613.2484130859375
475,1612.0216064453125
476,1595.532470703125
477,1608.3638916015625
478,1592.783447265625
479,1570.4608154296875
480,1571.48486328125
481,1610.599609375
482,1622.1591796875
483,1629.711669921875
484,1616.572265625
485,1642.1387939453125
486,1654.821533203125
487,1667.2467041015625
488,1667.4219970703125
489,1678.40185546875
490,1669.3072509765625
491,1675.5477294921875
492,1684.003662109375
493,1686.57568359375
494,1697.4033203125
495,1687.8951416015625
496,1680.455078125
497,1686.0592041015625
498,1692.9774169921875
499,1687.521240234375
500,1695.7955322265625
501,1670.1513671875
502,1695.927734375
503,1697.3372802734375
504,1692.7132568359375
505,1708.48193359375
506,1718.000244140625
507,1726.3602294921875
508,1719.006103515625
509,1714.9620361328125
510,1707.7867431640625
511,1723.782470703125
512,1733.645751953125
513,1731.120361328125
514,1731.41943359375
515,1736.3826904296875
516,1734.8094482421875
517,1729.370849609375
518,1723.00830078125
519,1720.4210205078125
520,1711.8260498046875
521,1734.011474609375
522,1737.646728515625
523,1731.2752685546875
524,1708.724609375
525,1701.3143310546875
526,1701.115966796875
527,1713.4931640625
528,1707.3785400390625
529,1740.174560546875
530,1739.0101318359375
531,1748.68701171875
532,1759.4354248046875
533,1765.367431640625
534,1775.062744140625
535,1774.3714599609375
536,1774.00341796875
537,1782.1373291015625
538,1763.875732421875
539,1763.1966552734375
540,1758.078369140625
541,1770.4473876953125
542,1770.012939453125
543,1770.72607421875
544,1775.4530029296875
545,1749.6640625
546,1771.561767578125
547,1782.15966796875
548,1779.3802490234375
549,1771.3612060546875
550,1777.04833984375
551,1778.2308349609375
552,1759.9581298828125
553,1717.6357421875
554,1707.996337890625
555,1720.0782470703125
556,1699.8818359375
557,1721.946533203125
558,1709.1328125
559,1664.38720703125
560,1678.9835205078125
561,1675.0760498046875
562,1699.033447265625
563,1725.0767822265625
564,1728.197509765625
565,1750.275146484375
566,1749.7308349609375
567,1761.4825439453125
568,1771.283203125
569,1773.65771484375
570,1760.2808837890625
571,1772.5653076171875
572,1768.6309814453125
573,1781.3001708984375
574,1778.52099609375
575,1778.565673828125
576,1788.7618408203125
577,1794.531494140625
578,1779.2017822265625
579,1810.727783203125
580,1810.6156005859375
581,1814.22802734375
582,1815.3612060546875
583,1814.3848876953125
584,1803.6888427734375
585,1804.3271484375
586,1779.8824462890625
587,1774.0701904296875
588,1793.837890625
589,1808.8662109375
590,1796.0081787109375
591,1808.597412109375
592,1802.4453125
593,1792.2830810546875
594,1801.4375
595,1786.8284912109375
596,1782.896728515625
597,1792.484619140625
598,1808.9674072265625
599,1823.76171875
600,1829.810302734375
601,1827.414794921875
602,1800.8436279296875
603,1778.431884765625
604,1786.1580810546875
605,1808.7879638671875
606,1765.100341796875
607,1745.7667236328125
608,1762.3509521484375
609,1776.133544921875
610,1797.7318115234375
611,1800.5750732421875
612,1808.462890625
613,1817.056396484375
614,1812.3878173828125
615,1816.0010986328125
616,1798.9517822265625
617,1805.7054443359375
618,1815.6865234375
619,1821.9974365234375
620,1821.694091796875
621,1818.8411865234375
622,1822.7952880859375
623,1803.789306640625
624,1815.5518798828125
625,1812.6571044921875
626,1815.855224609375
627,1836.28125
628,1837.18212890625
629,1827.145263671875
630,1807.296875
631,1815.159423828125
632,1823.2672119140625
633,1809.5164794921875
634,1826.582763671875
635,1831.59912109375
636,1840.651123046875
637,1853.4857177734375
638,1851.0814208984375
639,1862.6585693359375
640,1866.6617431640625
641,1868.2454833984375
642,1867.4197998046875
643,1871.538818359375
644,1885.7943115234375
645,1895.989013671875
646,1898.0687255859375
647,1897.5233154296875
648,1889.6865234375
649,1874.0634765625
650,1880.9183349609375
651,1882.7547607421875
652,1887.5302734375
653,1904.561279296875
654,1907.4056396484375
655,1911.2647705078125
656,1910.96875
657,1896.6026611328125
658,1907.462890625
659,1904.834228515625
660,1909.090087890625
661,1908.2593994140625
662,1923.1746826171875
663,1924.657958984375
664,1937.014404296875
665,1928.115966796875
666,1912.221435546875
667,1922.6158447265625
668,1913.326416015625
669,1916.619140625
670,1927.48828125
671,1923.12939453125
672,1932.59228515625
673,1905.858154296875
674,1928.766845703125
675,1923.528564453125
676,1934.8319091796875
677,1938.809326171875
678,1939.91845703125
679,1928.903564453125
680,1929.5545654296875
681,1919.331787109375
682,1919.46875
683,1874.6978759765625
684,1868.448974609375
685,1884.126953125
686,1862.862060546875
687,1862.89599609375
688,1850.844482421875
689,1875.739501953125
690,1881.77978515625
691,1878.186767578125
692,1892.8994140625
693,1902.5140380859375
694,1902.377197265625
695,1921.3726806640625
696,1932.6265869140625
697,1938.2376708984375
698,1944.9403076171875
699,1940.3985595703125
700,1951.29443359375
701,1953.699951171875
702,1953.814453125
703,1949.9427490234375
704,1957.5396728515625
705,1956.290283203125
706,1954.502197265625
707,1950.98486328125
708,1962.516845703125
709,1955.4420166015625
710,1940.4443359375
711,1948.7403564453125
712,1950.7559814453125
