,0
0,1261.9163445484305
1,1260.912604911613
2,1260.071485015795
3,1260.4330697149178
4,1260.155181715634
5,1260.0556849380237
6,1260.0292643724358
7,1259.993390130306
8,1259.9114721747205
9,1259.8544936125957
10,1259.7934919927052
11,1259.7292607594366
12,1259.6653460788389
13,1259.6032133054753
14,1190.3236959820613
15,1188.2485210687514
16,1189.1255814481572
17,1189.3577596494426
18,1188.1732219433063
19,1188.2144402453016
20,1188.250092347881
21,1188.121074700398
22,1188.0147903982086
23,1187.9654305573065
24,1187.8738138218744
25,1187.7815408213262
26,1187.6968530625504
27,1187.6112926475346
28,1192.8700952986883
29,1193.5274574979433
30,1193.7038270165506
31,1192.4790697452036
32,1192.3797635218993
33,1192.439100808072
34,1192.3234386945248
35,1192.220676255815
36,1192.1751859483643
37,1192.089001445656
38,1191.9971541695813
39,1191.9137490610367
40,1191.8298546449564
41,1191.7435494377432
42,1243.3287638848412
43,1240.64032454191
44,1239.7412780925108
45,1239.6292982897673
46,1237.8591093779305
47,1238.0629674973225
48,1238.1581513194424
49,1238.0907922126225
50,1238.0185143335445
51,1238.0059127624636
52,1237.922026007817
53,1237.84490376877
54,1237.776677293247
55,1237.707420718839
56,1241.803185721694
57,1240.8589354015949
58,1240.5043444089683
59,1238.677887017792
60,1238.865802349976
61,1238.9721875290102
62,1238.9084626196975
63,1238.8535582150573
64,1238.8436760479358
65,1238.7587171146765
66,1238.6815378334638
67,1238.6137023744316
68,1238.5440311141458
69,1238.4729936921913
70,1243.1357325411366
71,1242.5129696312072
72,1240.6564226368969
73,1240.8397219498042
74,1240.8591252700905
75,1240.8148248239595
76,1240.780080912636
77,1240.7714265850552
78,1240.686841659269
79,1240.6135573989854
80,1240.5454123072916
81,1240.4755847143217
82,1240.4054896503462
83,1240.3381808303573
84,1255.232748232331
85,1252.8335416270638
86,1253.1678709875437
87,1253.0065307998566
88,1252.4736147936383
89,1252.5486418880234
90,1252.575644325537
91,1252.4829930115343
92,1252.4273502893268
93,1252.3795636540144
94,1252.307305711924
95,1252.2400915708968
96,1252.177549781458
97,1252.112855727573
98,1255.837402004775
99,1256.0620471210632
100,1255.8900754974077
101,1255.30264037041
102,1255.273450008683
103,1255.3214492204183
104,1255.2369070013806
105,1255.1836827564694
106,1255.140497710765
107,1255.0722920429268
108,1255.0050086020003
109,1254.9432349736885
110,1254.8795362995793
111,1254.815790083267
112,1260.8790363194357
113,1260.5055147558692
114,1259.950979767454
115,1259.8332997729842
116,1259.6920669762358
117,1259.6439218366331
118,1259.6055924746634
119,1259.5619662805102
120,1259.5020557673392
121,1259.4428642386729
122,1259.380379973425
123,1259.3177092245378
124,1259.2556914907802
125,1259.194244401506
