,0,1,2,3,4,5,6,7,8,9,10,11,12,13
28,908.4618530273438,983.05419921875,861.322998046875,922.1941528320312,845.6323852539062,951.454345703125,857.6470336914062,888.5951538085938,977.2113647460938,860.9473876953125,909.5850830078125,843.29736328125,929.1685791015625,963.1691284179688
29,909.6549682617188,983.8241577148438,861.654052734375,922.947509765625,846.785888671875,952.9280395507812,858.9971923828125,889.2572631835938,979.2469482421875,861.1767578125,910.4926147460938,844.7854614257812,932.0438232421875,964.5028076171875
30,910.4298706054688,985.6517333984375,863.3262939453125,924.3865966796875,848.372314453125,953.9996948242188,859.311279296875,890.3103637695312,980.7846069335938,862.1177978515625,911.7457885742188,845.836181640625,932.8828735351562,967.2694091796875
31,911.763427734375,986.48583984375,864.15966796875,925.6680297851562,848.9920654296875,955.5463256835938,859.5454711914062,891.2764892578125,982.87158203125,862.8950805664062,912.3211059570312,846.7200317382812,933.8935546875,966.6057739257812
32,912.5667114257812,987.714599609375,865.0203247070312,926.122802734375,849.2887573242188,955.7434692382812,859.8248291015625,891.8617553710938,983.7291259765625,863.959228515625,913.1712646484375,846.9464111328125,934.187744140625,968.2806396484375
33,914.14453125,989.34716796875,865.947021484375,927.34375,850.6481323242188,956.8897094726562,861.6920166015625,893.07568359375,984.3696899414062,864.9382934570312,914.0885009765625,848.0755004882812,935.4118041992188,968.36572265625
34,915.1909790039062,991.0164794921875,866.9465942382812,928.173095703125,851.7550659179688,958.4475708007812,862.8959350585938,894.5725708007812,986.5918579101562,866.2966918945312,916.036376953125,849.9458618164062,937.5205688476562,971.15283203125
35,916.3673095703125,992.3919067382812,868.177490234375,929.9650268554688,853.5919799804688,959.6784057617188,864.4134521484375,895.5696411132812,988.0479125976562,867.0836791992188,916.78271484375,851.0621337890625,939.42919921875,972.8846435546875
36,917.9691772460938,994.2495727539062,869.6909790039062,931.4157104492188,854.600830078125,961.5350341796875,864.3984375,897.049072265625,991.0089721679688,868.55126953125,918.3151245117188,852.0220947265625,940.9168090820312,974.4987182617188
37,919.3287353515625,995.8760375976562,870.9773559570312,933.1421508789062,855.4490356445312,962.6636962890625,865.0220336914062,897.873046875,992.6089477539062,870.0474243164062,919.4022827148438,852.7677001953125,941.544189453125,975.5735473632812
38,920.9471435546875,997.5687255859375,872.12646484375,933.8575439453125,856.4522094726562,964.1884155273438,866.25439453125,899.2412109375,994.3281860351562,871.6442260742188,920.821533203125,854.1102905273438,942.9779052734375,976.1577758789062
39,921.6791381835938,998.4261474609375,872.534423828125,934.8863525390625,857.677001953125,964.8330078125,867.3992309570312,900.1666259765625,995.558349609375,872.1964721679688,921.9723510742188,855.3189086914062,944.8572387695312,977.69873046875
40,922.2762451171875,998.8521118164062,873.5708618164062,935.5336303710938,858.9521484375,965.785400390625,867.9570922851562,900.5385131835938,996.4618530273438,872.4872436523438,922.0092163085938,856.0764770507812,946.4754028320312,978.2748413085938
41,922.8455810546875,999.7067260742188,873.8778686523438,936.2596435546875,859.2217407226562,966.2688598632812,867.6913452148438,901.123779296875,997.859619140625,872.8090209960938,922.8370971679688,856.459228515625,946.976806640625,979.0441284179688
42,923.3851318359375,1000.2954711914062,874.5946655273438,936.7848510742188,859.5087280273438,966.83642578125,867.7067260742188,901.2164306640625,998.191650390625,873.1387939453125,922.97119140625,856.6871948242188,947.2322998046875,979.0702514648438
43,923.94140625,1001.290283203125,875.053466796875,936.8192749023438,859.933349609375,967.3563232421875,868.5496215820312,902.3056030273438,998.56689453125,874.0465087890625,923.9168090820312,857.4635009765625,947.6390380859375,979.3075561523438
44,924.3915405273438,1001.7661743164062,875.1958618164062,937.2677001953125,860.6796264648438,967.8173828125,869.496337890625,902.9347534179688,999.0850830078125,874.1096801757812,924.4682006835938,858.0994262695312,949.22900390625,980.4507446289062
45,925.3086547851562,1003.5796508789062,876.73291015625,938.3302612304688,861.9675903320312,969.1748046875,870.5247802734375,903.998046875,1000.2247924804688,875.3114624023438,925.5214233398438,859.15576171875,950.1927490234375,982.7461547851562
46,926.7528686523438,1005.3858032226562,877.4791259765625,940.2080078125,862.6705932617188,970.9290771484375,871.22265625,905.3901977539062,1003.1126098632812,876.6654663085938,927.3375854492188,860.405029296875,951.5281372070312,984.483154296875
47,928.1753540039062,1007.1245727539062,879.3803100585938,941.590087890625,863.8593139648438,972.4738159179688,871.6657104492188,906.47265625,1005.0216674804688,878.451416015625,928.4305419921875,861.1013793945312,952.556640625,986.2216186523438
48,929.8035278320312,1008.7101440429688,880.368408203125,943.0198974609375,864.9400634765625,973.8139038085938,872.7416381835938,908.0244140625,1006.9876098632812,880.1744995117188,929.86474609375,862.1824340820312,953.651611328125,986.5040283203125
49,931.0134887695312,1009.8685913085938,881.3030395507812,943.8590698242188,865.87255859375,974.9660034179688,873.5634765625,908.59619140625,1008.7157592773438,881.15185546875,930.920654296875,863.3197631835938,955.3262939453125,988.2705688476562
50,931.6531372070312,1010.5580444335938,881.8043212890625,945.1468505859375,867.0159912109375,975.5739135742188,874.5808715820312,908.9841918945312,1009.7625122070312,881.6723022460938,931.550537109375,864.401611328125,956.3707275390625,988.9144897460938
51,932.7803955078125,1011.5269165039062,882.9227294921875,945.00244140625,867.9237060546875,976.7769165039062,874.49951171875,909.95947265625,1011.1889038085938,882.0087280273438,932.1402587890625,865.2339477539062,957.57568359375,989.18603515625
52,933.168212890625,1012.4042358398438,883.2310791015625,946.189697265625,868.4989624023438,976.7816162109375,875.3907470703125,910.3954467773438,1011.4847412109375,882.2599487304688,932.7733764648438,866.1148071289062,957.5730590820312,990.4466552734375
53,933.751953125,1012.3572387695312,883.3736572265625,946.5443115234375,868.8414306640625,977.23974609375,876.1939697265625,910.3929443359375,1012.1812133789062,882.2842407226562,932.5284423828125,866.4981079101562,958.930908203125,990.2220458984375
54,934.716552734375,1014.0864868164062,884.52490234375,946.9630126953125,869.9411010742188,977.6240234375,876.5467529296875,911.8613891601562,1012.671142578125,883.1075439453125,933.610595703125,866.6680908203125,959.53662109375,991.5567626953125
55,935.7432861328125,1015.2584228515625,885.3330078125,948.4390258789062,870.7767333984375,979.1019897460938,877.7208251953125,912.8157958984375,1013.9281005859375,884.1021728515625,934.618896484375,867.9788818359375,960.8992919921875,992.3040771484375
56,936.3055419921875,1016.3582763671875,885.9495239257812,949.2295532226562,871.3632202148438,980.0199584960938,878.7257080078125,913.4473266601562,1015.6114501953125,885.3746948242188,935.8292236328125,868.9144897460938,962.4465942382812,994.6013793945312
57,937.485595703125,1017.5208740234375,886.9409790039062,950.4443969726562,872.7459716796875,981.1664428710938,878.789306640625,914.6641845703125,1017.1141967773438,885.9696655273438,936.6793823242188,869.1195678710938,964.046630859375,994.902099609375
58,938.19873046875,1018.7449340820312,888.486572265625,951.1292114257812,873.3042602539062,982.681884765625,878.4696655273438,915.5908813476562,1018.635986328125,887.5203857421875,937.765869140625,870.0475463867188,964.4534912109375,995.867919921875
59,938.77685546875,1019.3549194335938,888.2379150390625,951.8324584960938,873.3475341796875,983.1092529296875,879.6121826171875,915.7159423828125,1019.59521484375,888.1289672851562,938.5031127929688,870.8946533203125,965.0362548828125,996.4359130859375
60,939.5086059570312,1020.2438354492188,888.9788208007812,952.0827026367188,874.260498046875,983.8467407226562,879.79345703125,916.3504638671875,1020.53369140625,888.3583374023438,939.2145385742188,871.4153442382812,966.1868286132812,997.5294189453125
61,940.0609130859375,1021.0855102539062,890.0269165039062,952.8213500976562,875.3123779296875,984.6987915039062,880.3328857421875,917.3974609375,1021.1011352539062,889.0859985351562,939.772705078125,872.3871459960938,966.5050659179688,997.7855834960938
62,940.3995361328125,1021.022216796875,889.7289428710938,953.216796875,875.1622314453125,984.8676147460938,880.7896118164062,917.3018798828125,1022.1671142578125,889.1240844726562,939.8981323242188,872.7703857421875,967.3842163085938,998.4736938476562
63,941.2446899414062,1022.2871704101562,890.664794921875,954.0157470703125,875.9818725585938,985.1187744140625,881.2138671875,917.6400756835938,1022.4404296875,889.5740966796875,940.2613525390625,872.7236328125,967.5945434570312,999.59130859375
64,942.1222534179688,1023.142822265625,891.2521362304688,954.8870849609375,876.4862060546875,986.2970581054688,881.5267944335938,918.7796020507812,1023.8131103515625,890.5510864257812,941.3139038085938,873.6730346679688,968.3236083984375,999.23193359375
65,942.09130859375,1022.9513549804688,891.414794921875,954.783203125,876.7578125,986.2523803710938,881.9674072265625,918.7647094726562,1023.9641723632812,890.8517456054688,941.304443359375,873.8748168945312,969.2688598632812,999.8624267578125
66,941.7135620117188,1022.0448608398438,890.6845703125,955.109375,876.9074096679688,985.5802612304688,881.7422485351562,918.2420043945312,1023.696044921875,890.0661010742188,940.7039794921875,873.228515625,969.9825439453125,998.9427490234375
67,941.5700073242188,1022.1273803710938,891.4039916992188,954.1553955078125,876.7492065429688,985.9603271484375,880.339111328125,918.0966186523438,1023.4823608398438,890.0003662109375,940.5008544921875,872.8504028320312,969.6883544921875,998.4105834960938
68,941.2731323242188,1022.5982666015625,890.9017944335938,954.036376953125,876.2371826171875,985.8954467773438,880.7930297851562,918.29052734375,1022.9783935546875,890.0694580078125,941.1876831054688,873.571044921875,968.6842041015625,998.4299926757812
69,941.0737915039062,1022.4086303710938,890.6248168945312,953.498291015625,876.2389526367188,986.096923828125,881.4923095703125,918.2430419921875,1022.8999633789062,889.6265258789062,941.1746215820312,874.0806274414062,969.4910278320312,999.2493286132812
70,941.0462036132812,1022.8045654296875,891.0546875,954.0982055664062,877.0626831054688,985.96435546875,881.7980346679688,918.9911499023438,1022.8429565429688,889.724853515625,941.2854614257812,873.9049072265625,969.6781005859375,1000.169921875
71,942.5678100585938,1024.5704345703125,892.5863647460938,954.931640625,877.5933227539062,987.6326293945312,882.016845703125,920.1148681640625,1024.46826171875,891.03515625,942.0992431640625,874.3650512695312,970.0660400390625,1001.26025390625
72,943.6925659179688,1026.5408935546875,892.9978637695312,957.309326171875,877.7376708984375,988.5872192382812,883.3678588867188,920.8116455078125,1026.6761474609375,893.0009765625,944.1336669921875,875.5428466796875,970.2278442382812,1004.0596923828125
73,945.7811889648438,1028.2325439453125,894.881103515625,958.21728515625,879.4743041992188,990.742919921875,884.552490234375,922.2985229492188,1028.8428955078125,894.8111572265625,945.2100830078125,876.604248046875,972.3141479492188,1004.4422607421875
74,947.1189575195312,1030.021484375,896.1397705078125,959.5836181640625,881.0658569335938,991.9227905273438,885.3102416992188,924.3279418945312,1030.988525390625,896.4688720703125,947.2042236328125,878.1044311523438,973.5235595703125,1006.2742309570312
75,948.5014038085938,1030.9024658203125,897.1937255859375,960.9437255859375,882.19482421875,993.3665771484375,886.85986328125,924.2138671875,1032.6497802734375,897.0933837890625,947.4024047851562,879.653076171875,975.1564331054688,1007.6397094726562
76,949.7625122070312,1032.68408203125,897.7264404296875,962.4362182617188,883.05029296875,994.0745239257812,887.6708984375,925.0718383789062,1034.9942626953125,897.9649047851562,949.038818359375,880.9169921875,975.8890991210938,1009.737060546875
77,951.421875,1033.7242431640625,899.435302734375,963.2314453125,884.6813354492188,995.4188232421875,887.9798583984375,926.2822875976562,1036.1094970703125,898.4125366210938,949.2655029296875,881.7208251953125,977.1818237304688,1009.08544921875
78,951.6187133789062,1033.8480224609375,899.5032348632812,963.8389892578125,885.0352783203125,995.066162109375,888.9800415039062,926.8359375,1036.412109375,899.0570068359375,949.6213989257812,882.4835815429688,977.656494140625,1009.46044921875
79,952.4910278320312,1034.08740234375,899.4901733398438,964.0335693359375,885.7106323242188,995.0350341796875,890.122802734375,926.5728759765625,1036.4188232421875,898.4852905273438,949.1851806640625,882.4275512695312,979.5173950195312,1009.6609497070312
80,953.5969848632812,1036.7603759765625,901.1043701171875,965.2000122070312,887.1073608398438,996.4425659179688,890.8031005859375,928.3355712890625,1037.6409912109375,899.7996215820312,951.2899169921875,883.8300170898438,980.2811279296875,1012.0615844726562
81,954.4696044921875,1037.6748046875,901.833740234375,966.4307250976562,888.0427856445312,998.31982421875,892.1143188476562,929.603515625,1039.5567626953125,900.8425903320312,952.4692993164062,885.6334228515625,982.3729858398438,1012.7567138671875
82,954.8111572265625,1038.3160400390625,902.48974609375,967.099365234375,888.9019775390625,998.5828247070312,892.4447021484375,930.3309936523438,1040.7601318359375,901.5532836914062,953.0662841796875,885.5999145507812,984.0348510742188,1014.7528076171875
83,955.9619140625,1039.4197998046875,903.6431884765625,968.5570068359375,889.8527221679688,999.7174072265625,892.0984497070312,931.1338500976562,1041.985595703125,902.3507690429688,953.5513305664062,885.3839111328125,984.9916381835938,1014.514404296875
84,956.5340576171875,1040.70751953125,904.5307006835938,969.0843505859375,889.6104736328125,1001.1048583984375,891.8320922851562,931.707275390625,1043.6842041015625,904.1669311523438,955.1041870117188,886.3132934570312,985.1463623046875,1015.5233764648438
85,957.1708374023438,1041.5804443359375,904.698974609375,969.2162475585938,890.2557983398438,1001.8361206054688,893.0443115234375,932.3518676757812,1044.1680908203125,904.7737426757812,956.052978515625,887.3052978515625,986.0977172851562,1015.863525390625
86,957.2137451171875,1041.7564697265625,905.0557861328125,969.3482055664062,891.1878051757812,1002.4714965820312,893.208740234375,933.091796875,1044.989990234375,904.7276611328125,956.6829833984375,888.1943359375,987.442626953125,1016.904541015625
87,956.7426147460938,1040.9111328125,905.0746459960938,969.7410888671875,891.3905639648438,1002.2341918945312,892.9140014648438,932.5070190429688,1045.0050048828125,904.2162475585938,955.7656860351562,887.9719848632812,987.6328125,1016.7505493164062
88,956.9279174804688,1040.9151611328125,904.9369506835938,969.5772705078125,890.6688232421875,1001.9237670898438,891.8045654296875,932.0693969726562,1045.3128662109375,903.9840087890625,955.44921875,887.0677490234375,986.8967895507812,1016.1686401367188
89,956.4791870117188,1040.3125,904.3921508789062,969.5557250976562,889.8884887695312,1001.1947021484375,891.0569458007812,931.4481811523438,1044.4033203125,903.7367553710938,955.1249389648438,886.3858642578125,985.830810546875,1014.738037109375
90,954.7838134765625,1037.5579833984375,902.911865234375,967.6240844726562,888.869140625,999.6598510742188,890.3250122070312,930.2179565429688,1042.2305908203125,902.575927734375,953.4111938476562,885.2601318359375,985.6907348632812,1011.5368041992188
91,953.0795288085938,1035.7569580078125,901.6218872070312,965.03369140625,888.1221313476562,997.6994018554688,889.114013671875,929.1671752929688,1039.257080078125,900.4979248046875,951.8543701171875,883.6463012695312,985.0018920898438,1010.0200805664062
92,951.75048828125,1035.399169921875,900.7806396484375,964.3131713867188,887.1148681640625,997.2879028320312,888.6420288085938,928.1340942382812,1037.618896484375,899.1643676757812,951.4933471679688,883.7410278320312,983.4658203125,1010.3943481445312
93,950.0342407226562,1033.886474609375,899.2138061523438,963.7047119140625,885.53369140625,996.5789184570312,888.035400390625,926.96337890625,1037.1422119140625,898.1693725585938,950.9068603515625,883.3834838867188,982.5005493164062,1010.2579956054688
94,949.3175048828125,1032.7672119140625,899.25341796875,962.2423706054688,885.208740234375,995.4569702148438,886.2709350585938,927.0006713867188,1035.4644775390625,897.3584594726562,949.4033203125,880.9962158203125,981.4159545898438,1008.31396484375
95,949.2315063476562,1033.0870361328125,899.39111328125,962.1321411132812,884.3184814453125,995.218505859375,885.6719360351562,927.2125244140625,1034.49267578125,898.0208740234375,949.41455078125,880.2294921875,979.4546508789062,1007.8065795898438
96,948.6780395507812,1032.5269775390625,897.863525390625,962.5752563476562,882.8094482421875,994.956787109375,886.7396240234375,925.6705322265625,1034.7117919921875,898.3684692382812,949.6436157226562,880.5133056640625,979.1621704101562,1008.8462524414062
97,948.5464477539062,1032.22314453125,897.9767456054688,961.9095458984375,883.4417724609375,994.9591064453125,886.0791625976562,925.814453125,1034.7821044921875,898.1824951171875,949.6007080078125,879.8616333007812,979.6814575195312,1008.323486328125
98,948.244384765625,1031.6649169921875,898.6783447265625,961.1504516601562,883.7526245117188,995.246826171875,884.428466796875,926.4434204101562,1034.451904296875,898.0140380859375,949.2249755859375,879.720458984375,978.7438354492188,1006.6575317382812
99,946.7604370117188,1029.5592041015625,896.6842041015625,960.6295776367188,881.6734619140625,993.5777587890625,884.3618774414062,923.8649291992188,1033.337646484375,896.7824096679688,947.6893310546875,879.36572265625,976.9956665039062,1006.3572998046875
100,946.5633544921875,1029.0703125,895.7339477539062,959.556396484375,880.9783935546875,992.2033081054688,884.0003662109375,922.5589599609375,1031.9932861328125,895.2811279296875,946.6132202148438,878.119384765625,975.7552490234375,1005.4784545898438
101,946.9707641601562,1029.952880859375,896.7567749023438,958.9109497070312,881.58837890625,992.5926513671875,883.5924682617188,924.1115112304688,1031.13720703125,895.4111328125,947.1073608398438,878.603271484375,974.4686889648438,1004.4284057617188
102,946.5994262695312,1029.331298828125,896.0578002929688,958.8272094726562,881.2657470703125,992.1455078125,885.7897338867188,923.911376953125,1030.4146728515625,895.3983764648438,946.6928100585938,879.7394409179688,974.5552978515625,1005.313232421875
103,947.3674926757812,1030.0718994140625,895.6793212890625,959.9432983398438,881.9439086914062,991.6478271484375,887.441650390625,923.7084350585938,1031.1142578125,894.9685668945312,946.7293701171875,879.4107055664062,976.0238037109375,1008.0399169921875
104,949.1880493164062,1032.323486328125,898.061279296875,962.2819213867188,883.6015014648438,993.6699829101562,886.7869873046875,925.4430541992188,1033.4847412109375,896.6094970703125,948.0791015625,879.6629028320312,976.7598876953125,1008.8914794921875
105,950.5969848632812,1033.8262939453125,899.6602172851562,963.1824951171875,883.8798217773438,995.5547485351562,887.2659301757812,926.8909301757812,1035.636962890625,899.3898315429688,949.5459594726562,880.9635620117188,977.0269165039062,1008.8679809570312
106,951.46826171875,1034.35400390625,899.0084838867188,963.8642578125,884.2420043945312,995.4495239257812,888.9564819335938,926.9540405273438,1036.58251953125,899.8282470703125,950.4408569335938,881.5916137695312,978.6749877929688,1010.1431884765625
107,951.9132690429688,1034.72021484375,900.0092163085938,964.5349731445312,885.8873901367188,996.2744140625,889.1651000976562,927.2095336914062,1037.197021484375,899.8165893554688,950.6670532226562,882.2877807617188,980.349853515625,1010.6576538085938
108,951.2872314453125,1033.6029052734375,899.787109375,964.2249755859375,885.8408813476562,996.3167114257812,888.0650634765625,927.1358032226562,1037.7542724609375,899.3826293945312,950.2898559570312,882.5540771484375,980.6131591796875,1009.1694946289062
109,950.56005859375,1032.4576416015625,899.1041870117188,962.89306640625,884.908447265625,994.980712890625,886.922119140625,925.7517700195312,1036.2857666015625,897.8406982421875,948.8184204101562,881.36767578125,979.7028198242188,1008.1414794921875
110,949.6063842773438,1031.712890625,897.9483032226562,962.4653930664062,883.9337768554688,993.6798095703125,886.577392578125,924.880615234375,1034.459228515625,896.7130126953125,948.1947631835938,880.7837524414062,978.2073974609375,1006.7753295898438
111,948.2492065429688,1029.8499755859375,896.9229736328125,960.592041015625,883.0536499023438,992.6759033203125,885.963623046875,924.2041625976562,1032.6046142578125,895.500244140625,946.9390258789062,879.9571533203125,978.1571655273438,1004.7838134765625
112,946.7163696289062,1028.556396484375,895.9395141601562,959.2294921875,882.5821533203125,990.9662475585938,885.4201049804688,923.7688598632812,1030.093505859375,894.209716796875,945.8235473632812,878.5264892578125,977.5510864257812,1004.0447387695312
113,945.4807739257812,1027.35693359375,894.912841796875,958.8136596679688,881.388427734375,990.4735107421875,884.3986206054688,922.5817260742188,1029.1578369140625,893.2037963867188,944.9631958007812,877.5046997070312,977.1072998046875,1003.5297241210938
114,943.8377685546875,1026.1014404296875,893.925537109375,958.0938110351562,879.8131713867188,989.622802734375,882.6503295898438,921.350830078125,1028.3370361328125,892.8606567382812,944.4032592773438,876.0470581054688,975.730712890625,1002.8123168945312
115,942.515869140625,1024.272216796875,893.0701904296875,956.203857421875,878.53955078125,988.7640380859375,880.3489990234375,920.6701049804688,1026.64013671875,892.021728515625,943.1788330078125,874.0953979492188,974.3426513671875,999.4696655273438
116,940.0623779296875,1021.7400512695312,891.3271484375,954.0243530273438,876.4717407226562,986.8531494140625,878.4771728515625,918.9310302734375,1023.898681640625,890.7438354492188,941.734619140625,872.5418701171875,972.0264892578125,997.5394897460938
117,937.0504150390625,1017.8477172851562,888.2152709960938,951.6821899414062,873.952880859375,984.1647338867188,876.9713134765625,915.657958984375,1020.6041870117188,887.9133911132812,938.9972534179688,870.4850463867188,970.0037231445312,994.6520385742188
118,934.131591796875,1014.6260375976562,886.17578125,948.393798828125,871.7235107421875,981.5223388671875,873.6514282226562,913.342041015625,1017.1265258789062,885.0242919921875,936.4844970703125,867.7132568359375,966.999755859375,991.5839233398438
119,931.8438720703125,1012.4513549804688,884.7658081054688,945.498291015625,869.5332641601562,979.5101318359375,871.6507568359375,911.7993774414062,1013.0675048828125,882.951171875,934.3214721679688,866.0191650390625,962.8267211914062,988.3797607421875
120,929.3202514648438,1009.77197265625,881.6232299804688,943.4951171875,866.5726318359375,976.8614501953125,871.46826171875,909.4569702148438,1010.073486328125,880.7984619140625,932.619384765625,864.8984375,959.9304809570312,987.518798828125
121,927.9285278320312,1008.0469970703125,880.41259765625,942.0498657226562,865.720703125,974.8410034179688,871.0243530273438,908.0316162109375,1007.2798461914062,878.968505859375,930.5499877929688,862.7760009765625,958.3436889648438,986.6475830078125
122,927.3970947265625,1007.4591064453125,880.2587280273438,941.62548828125,865.0455322265625,974.3084106445312,869.6458129882812,908.263671875,1006.44287109375,878.8536987304688,929.99951171875,861.4988403320312,956.5003662109375,985.2703247070312
123,926.6546630859375,1006.2498779296875,879.3201293945312,941.3020629882812,863.4024658203125,973.4688110351562,869.2654418945312,906.7396240234375,1005.6893310546875,878.868896484375,929.057373046875,860.5787963867188,954.9441528320312,984.8386840820312
